Pallet: "pallet_vesting", Extrinsic: "vest_locked", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
47,27,48183,1449,0,0,0,0,0
47,27,48499,1412,0,0,0,0,0
47,27,50140,1534,0,0,0,0,0
47,27,47278,1448,0,0,0,0,0
47,27,48225,1460,0,0,0,0,0
48,27,53027,1579,0,0,0,0,0
48,27,46746,1533,0,0,0,0,0
48,27,47992,1508,0,0,0,0,0
48,27,46743,1506,0,0,0,0,0
48,27,46593,1490,0,0,0,0,0
48,27,46629,1506,0,0,0,0,0
48,27,47145,1509,0,0,0,0,0
48,27,46427,1544,0,0,0,0,0
48,27,47652,1512,0,0,0,0,0
48,27,47351,1506,0,0,0,0,0
48,27,47632,1526,0,0,0,0,0
48,27,47334,1537,0,0,0,0,0
48,27,47189,1501,0,0,0,0,0
48,27,47329,1470,0,0,0,0,0
48,27,47393,1450,0,0,0,0,0
48,27,47317,1485,0,0,0,0,0
48,27,47462,1484,0,0,0,0,0
48,27,49145,1504,0,0,0,0,0
48,27,46631,1467,0,0,0,0,0
48,27,47432,1481,0,0,0,0,0
49,27,48907,1507,0,0,0,0,0
49,27,47177,1442,0,0,0,0,0
49,27,60626,1502,0,0,0,0,0
49,27,47052,1452,0,0,0,0,0
49,27,47996,1472,0,0,0,0,0
49,27,48437,1395,0,0,0,0,0
49,27,47356,1498,0,0,0,0,0
49,27,47999,1424,0,0,0,0,0
49,27,47489,1469,0,0,0,0,0
49,27,47686,1465,0,0,0,0,0
49,27,47510,1533,0,0,0,0,0
49,27,48653,1468,0,0,0,0,0
49,27,47302,1455,0,0,0,0,0
49,27,47267,1505,0,0,0,0,0
49,27,47469,1482,0,0,0,0,0
49,27,46644,1416,0,0,0,0,0
49,27,46994,1418,0,0,0,0,0
49,27,49377,1485,0,0,0,0,0
49,27,47082,1432,0,0,0,0,0
49,27,47225,1462,0,0,0,0,0
49,0,53210,1638,0,0,0,0,0
49,0,51057,1476,0,0,0,0,0
49,0,50134,1478,0,0,0,0,0
49,0,50776,1470,0,0,0,0,0
49,0,50500,1431,0,0,0,0,0
49,0,50543,1434,0,0,0,0,0
49,0,50804,1421,0,0,0,0,0
49,0,50466,1427,0,0,0,0,0
49,0,50801,1509,0,0,0,0,0
49,0,51406,1474,0,0,0,0,0
49,0,50532,1477,0,0,0,0,0
49,0,50197,1481,0,0,0,0,0
49,0,50465,1451,0,0,0,0,0
49,0,50598,1513,0,0,0,0,0
49,0,50065,1437,0,0,0,0,0
49,0,50737,1466,0,0,0,0,0
49,0,50564,1466,0,0,0,0,0
49,0,52143,1406,0,0,0,0,0
49,0,50445,1395,0,0,0,0,0
49,0,51503,1465,0,0,0,0,0
49,1,47648,1604,0,0,0,0,0
49,1,46387,1495,0,0,0,0,0
49,1,44838,1424,0,0,0,0,0
49,1,45448,1417,0,0,0,0,0
49,1,45454,1478,0,0,0,0,0
49,1,45602,1480,0,0,0,0,0
49,1,45313,1394,0,0,0,0,0
49,1,45225,1439,0,0,0,0,0
49,1,64147,1477,0,0,0,0,0
49,1,46510,1458,0,0,0,0,0
49,1,45693,1527,0,0,0,0,0
49,1,45816,1497,0,0,0,0,0
49,1,44761,1442,0,0,0,0,0
49,1,45480,1452,0,0,0,0,0
49,1,45219,1481,0,0,0,0,0
49,1,45455,1469,0,0,0,0,0
49,1,71754,1514,0,0,0,0,0
49,1,47446,1439,0,0,0,0,0
49,1,45513,1392,0,0,0,0,0
49,1,45079,1423,0,0,0,0,0
49,2,47395,1576,0,0,0,0,0
49,2,45322,1562,0,0,0,0,0
49,2,46418,1521,0,0,0,0,0
49,2,45763,1523,0,0,0,0,0
49,2,45855,1494,0,0,0,0,0
49,2,45076,1486,0,0,0,0,0
49,2,45252,1570,0,0,0,0,0
49,2,45212,1539,0,0,0,0,0
49,2,45024,1546,0,0,0,0,0
49,2,45517,1570,0,0,0,0,0
49,2,45301,1513,0,0,0,0,0
49,2,45431,1571,0,0,0,0,0
49,2,44371,1501,0,0,0,0,0
49,2,44175,1465,0,0,0,0,0
49,2,45270,1519,0,0,0,0,0
49,2,45249,1509,0,0,0,0,0
49,2,45033,1490,0,0,0,0,0
49,2,47220,1616,0,0,0,0,0
49,2,45726,1541,0,0,0,0,0
49,2,45626,1456,0,0,0,0,0
49,3,48063,1536,0,0,0,0,0
49,3,46660,1523,0,0,0,0,0
49,3,45114,1518,0,0,0,0,0
49,3,44941,1435,0,0,0,0,0
49,3,45096,1490,0,0,0,0,0
49,3,44688,1478,0,0,0,0,0
49,3,46078,1467,0,0,0,0,0
49,3,45083,1475,0,0,0,0,0
49,3,45617,1542,0,0,0,0,0
49,3,45889,1569,0,0,0,0,0
49,3,46013,1498,0,0,0,0,0
49,3,45228,1479,0,0,0,0,0
49,3,45419,1501,0,0,0,0,0
49,3,46508,1533,0,0,0,0,0
49,3,46133,1515,0,0,0,0,0
49,3,44924,1492,0,0,0,0,0
49,3,45048,1469,0,0,0,0,0
49,3,47260,1557,0,0,0,0,0
49,3,46266,1463,0,0,0,0,0
49,3,45506,1503,0,0,0,0,0
49,4,47654,1576,0,0,0,0,0
49,4,45204,1511,0,0,0,0,0
49,4,45305,1460,0,0,0,0,0
49,4,45154,1459,0,0,0,0,0
49,4,45500,1489,0,0,0,0,0
49,4,45850,1492,0,0,0,0,0
49,4,44942,1466,0,0,0,0,0
49,4,45047,1439,0,0,0,0,0
49,4,45012,1486,0,0,0,0,0
49,4,45362,1538,0,0,0,0,0
49,4,45537,1452,0,0,0,0,0
49,4,46253,1483,0,0,0,0,0
49,4,46005,1509,0,0,0,0,0
49,4,45620,1432,0,0,0,0,0
49,4,44802,1446,0,0,0,0,0
49,4,45737,1504,0,0,0,0,0
49,4,45756,1442,0,0,0,0,0
49,4,46924,1500,0,0,0,0,0
49,4,45261,1461,0,0,0,0,0
49,4,44750,1469,0,0,0,0,0
49,5,48351,1589,0,0,0,0,0
49,5,46040,1472,0,0,0,0,0
49,5,45638,1470,0,0,0,0,0
49,5,45353,1445,0,0,0,0,0
49,5,46266,1462,0,0,0,0,0
49,5,46604,1513,0,0,0,0,0
49,5,45253,1612,0,0,0,0,0
49,5,46282,1417,0,0,0,0,0
49,5,45359,1469,0,0,0,0,0
49,5,45900,1428,0,0,0,0,0
49,5,45840,1460,0,0,0,0,0
49,5,46536,1600,0,0,0,0,0
49,5,45607,1467,0,0,0,0,0
49,5,44915,1479,0,0,0,0,0
49,5,44966,1495,0,0,0,0,0
49,5,44839,1408,0,0,0,0,0
49,5,45335,1451,0,0,0,0,0
49,5,48766,1480,0,0,0,0,0
49,5,67213,1519,0,0,0,0,0
49,5,47177,1472,0,0,0,0,0
49,6,75134,1522,0,0,0,0,0
49,6,45287,1506,0,0,0,0,0
49,6,45499,1460,0,0,0,0,0
49,6,44771,1413,0,0,0,0,0
49,6,46236,1517,0,0,0,0,0
49,6,44960,1475,0,0,0,0,0
49,6,45415,1454,0,0,0,0,0
49,6,45538,1488,0,0,0,0,0
49,6,45159,1464,0,0,0,0,0
49,6,45841,1453,0,0,0,0,0
49,6,45511,1439,0,0,0,0,0
49,6,45047,1455,0,0,0,0,0
49,6,45376,1495,0,0,0,0,0
49,6,45918,1608,0,0,0,0,0
49,6,46142,1419,0,0,0,0,0
49,6,45247,1414,0,0,0,0,0
49,6,45739,1514,0,0,0,0,0
49,6,48283,1456,0,0,0,0,0
49,6,45358,1434,0,0,0,0,0
49,6,45545,1493,0,0,0,0,0
49,7,47122,1596,0,0,0,0,0
49,7,47385,1526,0,0,0,0,0
49,7,45774,1483,0,0,0,0,0
49,7,46042,1532,0,0,0,0,0
49,7,45829,1476,0,0,0,0,0
49,7,45004,1437,0,0,0,0,0
49,7,46152,1446,0,0,0,0,0
49,7,45428,1497,0,0,0,0,0
49,7,45535,1486,0,0,0,0,0
49,7,46225,1511,0,0,0,0,0
49,7,45700,1476,0,0,0,0,0
49,7,46749,1434,0,0,0,0,0
49,7,46290,1410,0,0,0,0,0
49,7,45211,1463,0,0,0,0,0
49,7,45720,1491,0,0,0,0,0
49,7,45600,1438,0,0,0,0,0
49,7,45525,1452,0,0,0,0,0
49,7,47545,1445,0,0,0,0,0
49,7,46660,1390,0,0,0,0,0
49,7,45452,1463,0,0,0,0,0
49,8,48131,1644,0,0,0,0,0
49,8,46642,1553,0,0,0,0,0
49,8,46187,1494,0,0,0,0,0
49,8,46091,1530,0,0,0,0,0
49,8,46503,1490,0,0,0,0,0
49,8,45776,1518,0,0,0,0,0
49,8,45671,1443,0,0,0,0,0
49,8,46198,1507,0,0,0,0,0
49,8,45559,1414,0,0,0,0,0
49,8,46257,1482,0,0,0,0,0
49,8,46026,1469,0,0,0,0,0
49,8,46722,1443,0,0,0,0,0
49,8,46229,1442,0,0,0,0,0
49,8,46816,1475,0,0,0,0,0
49,8,46389,1495,0,0,0,0,0
49,8,46225,1445,0,0,0,0,0
49,8,45787,1467,0,0,0,0,0
49,8,48290,1418,0,0,0,0,0
49,8,46324,1468,0,0,0,0,0
49,8,46542,1441,0,0,0,0,0
49,9,47760,1629,0,0,0,0,0
49,9,46770,1530,0,0,0,0,0
49,9,46826,1537,0,0,0,0,0
49,9,45974,1482,0,0,0,0,0
49,9,46224,1469,0,0,0,0,0
49,9,45937,1483,0,0,0,0,0
49,9,46331,1464,0,0,0,0,0
49,9,45680,1508,0,0,0,0,0
49,9,45368,1415,0,0,0,0,0
49,9,46235,1472,0,0,0,0,0
49,9,46059,1475,0,0,0,0,0
49,9,46432,1552,0,0,0,0,0
49,9,45841,1442,0,0,0,0,0
49,9,46304,1530,0,0,0,0,0
49,9,46798,1448,0,0,0,0,0
49,9,45881,1477,0,0,0,0,0
49,9,46673,1456,0,0,0,0,0
49,9,48417,1513,0,0,0,0,0
49,9,46015,1478,0,0,0,0,0
49,9,46423,1432,0,0,0,0,0
49,10,48406,1575,0,0,0,0,0
49,10,46990,1445,0,0,0,0,0
49,10,46829,1530,0,0,0,0,0
49,10,46517,1456,0,0,0,0,0
49,10,45394,1462,0,0,0,0,0
49,10,45746,1445,0,0,0,0,0
49,10,46372,1475,0,0,0,0,0
49,10,81745,1473,0,0,0,0,0
49,10,45696,1400,0,0,0,0,0
49,10,45962,1541,0,0,0,0,0
49,10,46760,1443,0,0,0,0,0
49,10,45786,1453,0,0,0,0,0
49,10,46456,1396,0,0,0,0,0
49,10,46159,1543,0,0,0,0,0
49,10,46174,1453,0,0,0,0,0
49,10,45835,1463,0,0,0,0,0
49,10,46733,1432,0,0,0,0,0
49,10,48655,1472,0,0,0,0,0
49,10,45932,1471,0,0,0,0,0
49,10,47098,1528,0,0,0,0,0
49,11,47226,1637,0,0,0,0,0
49,11,45269,1531,0,0,0,0,0
49,11,45710,1514,0,0,0,0,0
49,11,46287,1513,0,0,0,0,0
49,11,45954,1482,0,0,0,0,0
49,11,45358,1482,0,0,0,0,0
49,11,45579,1509,0,0,0,0,0
49,11,45757,1512,0,0,0,0,0
49,11,45705,1496,0,0,0,0,0
49,11,45335,1585,0,0,0,0,0
49,11,45403,1475,0,0,0,0,0
49,11,45422,1501,0,0,0,0,0
49,11,45654,1463,0,0,0,0,0
49,11,46863,1487,0,0,0,0,0
49,11,58975,1461,0,0,0,0,0
49,11,45446,1473,0,0,0,0,0
49,11,45034,1492,0,0,0,0,0
49,11,47708,1492,0,0,0,0,0
49,11,45409,1473,0,0,0,0,0
49,11,45068,1504,0,0,0,0,0
49,12,47836,1533,0,0,0,0,0
49,12,46740,1528,0,0,0,0,0
49,12,46460,1467,0,0,0,0,0
49,12,47355,1480,0,0,0,0,0
49,12,46171,1471,0,0,0,0,0
49,12,46528,1461,0,0,0,0,0
49,12,46571,1511,0,0,0,0,0
49,12,46169,1400,0,0,0,0,0
49,12,46020,1507,0,0,0,0,0
49,12,46450,1543,0,0,0,0,0
49,12,46248,1506,0,0,0,0,0
49,12,46397,1438,0,0,0,0,0
49,12,46284,1450,0,0,0,0,0
49,12,46513,1521,0,0,0,0,0
49,12,46845,1490,0,0,0,0,0
49,12,45653,1435,0,0,0,0,0
49,12,45366,1493,0,0,0,0,0
49,12,48158,1409,0,0,0,0,0
49,12,45997,1500,0,0,0,0,0
49,12,68170,1491,0,0,0,0,0
49,13,48149,1539,0,0,0,0,0
49,13,46460,1551,0,0,0,0,0
49,13,46822,1503,0,0,0,0,0
49,13,46142,1417,0,0,0,0,0
49,13,46298,1484,0,0,0,0,0
49,13,46536,1460,0,0,0,0,0
49,13,46047,1436,0,0,0,0,0
49,13,59474,1434,0,0,0,0,0
49,13,46118,1467,0,0,0,0,0
49,13,46122,1529,0,0,0,0,0
49,13,46523,1445,0,0,0,0,0
49,13,46154,1442,0,0,0,0,0
49,13,45671,1401,0,0,0,0,0
49,13,46896,1517,0,0,0,0,0
49,13,46121,1493,0,0,0,0,0
49,13,46431,1520,0,0,0,0,0
49,13,46204,1421,0,0,0,0,0
49,13,48864,1420,0,0,0,0,0
49,13,45906,1441,0,0,0,0,0
49,13,46029,1457,0,0,0,0,0
49,14,61401,1559,0,0,0,0,0
49,14,46961,1525,0,0,0,0,0
49,14,45916,1409,0,0,0,0,0
49,14,46241,1460,0,0,0,0,0
49,14,46108,1482,0,0,0,0,0
49,14,46785,1506,0,0,0,0,0
49,14,46420,1453,0,0,0,0,0
49,14,45447,1476,0,0,0,0,0
49,14,46048,1450,0,0,0,0,0
49,14,46733,1499,0,0,0,0,0
49,14,46057,1474,0,0,0,0,0
49,14,46237,1435,0,0,0,0,0
49,14,46106,1438,0,0,0,0,0
49,14,45712,1520,0,0,0,0,0
49,14,46030,1481,0,0,0,0,0
49,14,46547,1479,0,0,0,0,0
49,14,45919,1472,0,0,0,0,0
49,14,48903,1483,0,0,0,0,0
49,14,45248,1477,0,0,0,0,0
49,14,45988,1472,0,0,0,0,0
49,15,47814,1570,0,0,0,0,0
49,15,46520,1474,0,0,0,0,0
49,15,46998,1531,0,0,0,0,0
49,15,46125,1485,0,0,0,0,0
49,15,45888,1468,0,0,0,0,0
49,15,47634,1527,0,0,0,0,0
49,15,47067,1555,0,0,0,0,0
49,15,46393,1575,0,0,0,0,0
49,15,46758,1483,0,0,0,0,0
49,15,46769,1490,0,0,0,0,0
49,15,45994,1489,0,0,0,0,0
49,15,46032,1459,0,0,0,0,0
49,15,46332,1547,0,0,0,0,0
49,15,45804,1486,0,0,0,0,0
49,15,46117,1445,0,0,0,0,0
49,15,45659,1496,0,0,0,0,0
49,15,72960,1543,0,0,0,0,0
49,15,47810,1502,0,0,0,0,0
49,15,45978,1553,0,0,0,0,0
49,15,45825,1540,0,0,0,0,0
49,16,48796,1671,0,0,0,0,0
49,16,46211,1486,0,0,0,0,0
49,16,47099,1473,0,0,0,0,0
49,16,46171,1510,0,0,0,0,0
49,16,47545,1481,0,0,0,0,0
49,16,46859,1493,0,0,0,0,0
49,16,47589,1444,0,0,0,0,0
49,16,47034,1493,0,0,0,0,0
49,16,46076,1454,0,0,0,0,0
49,16,47268,1492,0,0,0,0,0
49,16,47053,1500,0,0,0,0,0
49,16,47588,1419,0,0,0,0,0
49,16,46219,1428,0,0,0,0,0
49,16,47139,1494,0,0,0,0,0
49,16,46081,1499,0,0,0,0,0
49,16,46731,1464,0,0,0,0,0
49,16,46912,1510,0,0,0,0,0
49,16,49063,1560,0,0,0,0,0
49,16,46664,1456,0,0,0,0,0
49,16,46598,1429,0,0,0,0,0
49,17,48344,1545,0,0,0,0,0
49,17,46529,1496,0,0,0,0,0
49,17,46803,1532,0,0,0,0,0
49,17,46512,1460,0,0,0,0,0
49,17,47050,1435,0,0,0,0,0
49,17,47639,1413,0,0,0,0,0
49,17,75128,1499,0,0,0,0,0
49,17,47748,1435,0,0,0,0,0
49,17,47295,1442,0,0,0,0,0
49,17,46959,1422,0,0,0,0,0
49,17,46943,1473,0,0,0,0,0
49,17,47339,1492,0,0,0,0,0
49,17,46733,1440,0,0,0,0,0
49,17,46999,1416,0,0,0,0,0
49,17,46882,1437,0,0,0,0,0
49,17,46681,1460,0,0,0,0,0
49,17,46769,1486,0,0,0,0,0
49,17,48705,1462,0,0,0,0,0
49,17,47147,1447,0,0,0,0,0
49,17,46246,1452,0,0,0,0,0
49,18,49485,1550,0,0,0,0,0
49,18,47270,1501,0,0,0,0,0
49,18,47251,1501,0,0,0,0,0
49,18,47461,1478,0,0,0,0,0
49,18,47816,1431,0,0,0,0,0
49,18,47890,1448,0,0,0,0,0
49,18,46969,1476,0,0,0,0,0
49,18,47249,1465,0,0,0,0,0
49,18,47587,1462,0,0,0,0,0
49,18,47556,1527,0,0,0,0,0
49,18,47713,1463,0,0,0,0,0
49,18,46719,1445,0,0,0,0,0
49,18,46962,1575,0,0,0,0,0
49,18,46851,1522,0,0,0,0,0
49,18,47374,1512,0,0,0,0,0
49,18,46643,1466,0,0,0,0,0
49,18,47009,1500,0,0,0,0,0
49,18,49176,1492,0,0,0,0,0
49,18,47440,1514,0,0,0,0,0
49,18,47734,1459,0,0,0,0,0
49,19,48290,1533,0,0,0,0,0
49,19,46592,1444,0,0,0,0,0
49,19,47594,1519,0,0,0,0,0
49,19,46694,1564,0,0,0,0,0
49,19,46811,1460,0,0,0,0,0
49,19,46856,1422,0,0,0,0,0
49,19,46361,1434,0,0,0,0,0
49,19,46713,1469,0,0,0,0,0
49,19,46588,1412,0,0,0,0,0
49,19,46273,1430,0,0,0,0,0
49,19,46637,1416,0,0,0,0,0
49,19,46884,1525,0,0,0,0,0
49,19,47207,1447,0,0,0,0,0
49,19,45726,1473,0,0,0,0,0
49,19,47145,1479,0,0,0,0,0
49,19,46958,1418,0,0,0,0,0
49,19,46667,1459,0,0,0,0,0
49,19,48893,1489,0,0,0,0,0
49,19,46533,1433,0,0,0,0,0
49,19,46878,1464,0,0,0,0,0
49,20,48999,1521,0,0,0,0,0
49,20,46758,1428,0,0,0,0,0
49,20,46341,1473,0,0,0,0,0
49,20,46994,1447,0,0,0,0,0
49,20,47062,1459,0,0,0,0,0
49,20,46736,1447,0,0,0,0,0
49,20,47402,1421,0,0,0,0,0
49,20,51121,1525,0,0,0,0,0
49,20,46678,1431,0,0,0,0,0
49,20,46779,1426,0,0,0,0,0
49,20,46454,1405,0,0,0,0,0
49,20,46820,1500,0,0,0,0,0
49,20,46331,1438,0,0,0,0,0
49,20,46653,1414,0,0,0,0,0
49,20,46810,1457,0,0,0,0,0
49,20,46764,1388,0,0,0,0,0
49,20,46902,1509,0,0,0,0,0
49,20,48973,1470,0,0,0,0,0
49,20,46883,1397,0,0,0,0,0
49,20,46572,1464,0,0,0,0,0
49,21,48042,1568,0,0,0,0,0
49,21,47305,1467,0,0,0,0,0
49,21,46582,1453,0,0,0,0,0
49,21,47420,1549,0,0,0,0,0
49,21,46381,1433,0,0,0,0,0
49,21,45903,1442,0,0,0,0,0
49,21,46945,1412,0,0,0,0,0
49,21,46742,1497,0,0,0,0,0
49,21,46405,1488,0,0,0,0,0
49,21,46292,1479,0,0,0,0,0
49,21,47071,1464,0,0,0,0,0
49,21,47031,1500,0,0,0,0,0
49,21,47289,1478,0,0,0,0,0
49,21,46873,1469,0,0,0,0,0
49,21,46879,1492,0,0,0,0,0
49,21,46894,1493,0,0,0,0,0
49,21,46733,1473,0,0,0,0,0
49,21,49346,1413,0,0,0,0,0
49,21,46526,1452,0,0,0,0,0
49,21,46872,1411,0,0,0,0,0
49,22,48741,1504,0,0,0,0,0
49,22,47917,1550,0,0,0,0,0
49,22,47310,1535,0,0,0,0,0
49,22,47034,1598,0,0,0,0,0
49,22,46772,1503,0,0,0,0,0
49,22,46770,1544,0,0,0,0,0
49,22,47583,1556,0,0,0,0,0
49,22,46928,1430,0,0,0,0,0
49,22,46597,1486,0,0,0,0,0
49,22,47377,1515,0,0,0,0,0
49,22,47152,1568,0,0,0,0,0
49,22,46692,1504,0,0,0,0,0
49,22,46803,1477,0,0,0,0,0
49,22,46792,1549,0,0,0,0,0
49,22,47469,1486,0,0,0,0,0
49,22,46724,1458,0,0,0,0,0
49,22,47347,1499,0,0,0,0,0
49,22,64698,1519,0,0,0,0,0
49,22,70802,1548,0,0,0,0,0
49,22,47264,1504,0,0,0,0,0
49,23,48688,1582,0,0,0,0,0
49,23,47846,1479,0,0,0,0,0
49,23,47316,1409,0,0,0,0,0
49,23,46623,1463,0,0,0,0,0
49,23,47689,1480,0,0,0,0,0
49,23,46954,1459,0,0,0,0,0
49,23,47368,1480,0,0,0,0,0
49,23,47650,1435,0,0,0,0,0
49,23,47809,1535,0,0,0,0,0
49,23,47845,1471,0,0,0,0,0
49,23,47007,1454,0,0,0,0,0
49,23,47484,1442,0,0,0,0,0
49,23,47627,1487,0,0,0,0,0
49,23,47655,1478,0,0,0,0,0
49,23,46687,1493,0,0,0,0,0
49,23,47610,1418,0,0,0,0,0
49,23,47565,1479,0,0,0,0,0
49,23,49287,1472,0,0,0,0,0
49,23,48090,1489,0,0,0,0,0
49,23,46974,1468,0,0,0,0,0
49,24,48682,1517,0,0,0,0,0
49,24,47074,1546,0,0,0,0,0
49,24,47159,1457,0,0,0,0,0
49,24,46568,1459,0,0,0,0,0
49,24,46895,1466,0,0,0,0,0
49,24,46869,1547,0,0,0,0,0
49,24,47109,1483,0,0,0,0,0
49,24,46668,1454,0,0,0,0,0
49,24,47948,1482,0,0,0,0,0
49,24,47130,1526,0,0,0,0,0
49,24,46515,1484,0,0,0,0,0
49,24,47174,1463,0,0,0,0,0
49,24,46792,1467,0,0,0,0,0
49,24,47852,1488,0,0,0,0,0
49,24,46689,1489,0,0,0,0,0
49,24,46635,1464,0,0,0,0,0
49,24,46665,1501,0,0,0,0,0
49,24,49327,1518,0,0,0,0,0
49,24,47282,1408,0,0,0,0,0
49,24,46974,1407,0,0,0,0,0
49,25,49276,1583,0,0,0,0,0
49,25,48655,1545,0,0,0,0,0
49,25,46908,1465,0,0,0,0,0
49,25,48351,1467,0,0,0,0,0
49,25,46896,1484,0,0,0,0,0
49,25,46927,1532,0,0,0,0,0
49,25,47380,1472,0,0,0,0,0
49,25,46937,1425,0,0,0,0,0
49,25,47622,1466,0,0,0,0,0
49,25,47429,1538,0,0,0,0,0
49,25,47538,1419,0,0,0,0,0
49,25,47970,1476,0,0,0,0,0
49,25,47468,1494,0,0,0,0,0
49,25,47398,1513,0,0,0,0,0
49,25,47835,1439,0,0,0,0,0
49,25,47508,1444,0,0,0,0,0
49,25,47346,1464,0,0,0,0,0
49,25,49037,1529,0,0,0,0,0
49,25,47599,1506,0,0,0,0,0
49,25,47309,1453,0,0,0,0,0
49,26,49596,1553,0,0,0,0,0
49,26,48182,1475,0,0,0,0,0
49,26,47233,1486,0,0,0,0,0
49,26,47421,1434,0,0,0,0,0
49,26,47997,1463,0,0,0,0,0
49,26,47127,1446,0,0,0,0,0
49,26,47829,1467,0,0,0,0,0
49,26,47772,1459,0,0,0,0,0
49,26,48566,1490,0,0,0,0,0
49,26,47689,1422,0,0,0,0,0
49,26,47118,1443,0,0,0,0,0
49,26,47182,1404,0,0,0,0,0
49,26,47727,1470,0,0,0,0,0
49,26,47620,1514,0,0,0,0,0
49,26,47517,1523,0,0,0,0,0
49,26,48029,1513,0,0,0,0,0
49,26,47532,1510,0,0,0,0,0
49,26,49474,1469,0,0,0,0,0
49,26,47696,1444,0,0,0,0,0
49,26,47308,1565,0,0,0,0,0
49,27,49068,1516,0,0,0,0,0
49,27,47389,1549,0,0,0,0,0
49,27,47014,1475,0,0,0,0,0
49,27,47336,1484,0,0,0,0,0
49,27,54604,1539,0,0,0,0,0
49,27,48085,1524,0,0,0,0,0
49,27,51064,1484,0,0,0,0,0
49,27,47141,1420,0,0,0,0,0
49,27,47304,1497,0,0,0,0,0
49,27,47430,1488,0,0,0,0,0
49,27,48122,1483,0,0,0,0,0
49,27,47738,1467,0,0,0,0,0
49,27,47486,1469,0,0,0,0,0
49,27,47436,1453,0,0,0,0,0
49,27,47181,1485,0,0,0,0,0
49,27,47848,1547,0,0,0,0,0
49,27,46781,1445,0,0,0,0,0
49,27,48598,1514,0,0,0,0,0
49,27,60330,1495,0,0,0,0,0
49,27,47732,1421,0,0,0,0,0

Raw Storage Info
========
Storage: Vesting Vesting (r:1 w:1)
Storage: System Account (r:1 w:1)
Storage: Balances Locks (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    41.02
    + l    0.085
    + s    0.077
              µs

Reads = 3 + (0 * l) + (0 * s)
Writes = 3 + (0 * l) + (0 * s)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    l     s   mean µs  sigma µs       %
    0    27     43.02     0.425    0.9%
    1    27      43.2     0.171    0.3%
    2    27     43.23     0.156    0.3%
    3    27      43.6     0.182    0.4%
    4    27     43.54     0.247    0.5%
    5    27     43.36      0.23    0.5%
    6    27     43.86     0.214    0.4%
    7    27     43.64     0.142    0.3%
    8    27     44.62     0.405    0.9%
    9    27     43.58      0.28    0.6%
   10    27     44.26     0.154    0.3%
   11    27     43.95     0.161    0.3%
   12    27     44.28     0.174    0.3%
   13    27     44.61     0.128    0.2%
   14    27     44.54     0.256    0.5%
   15    27     44.66     0.088    0.1%
   16    27     44.44     0.284    0.6%
   17    27      44.7      0.14    0.3%
   18    27     44.65     0.297    0.6%
   19    27     44.45     0.082    0.1%
   20    27     44.45     0.235    0.5%
   21    27     44.93     0.166    0.3%
   22    27     44.82     0.176    0.3%
   23    27     44.84     0.254    0.5%
   24    27     44.94     0.105    0.2%
   25    27     45.01     0.113    0.2%
   26    27     44.81     0.148    0.3%
   27    27     45.08     0.136    0.3%
   28    27     45.58     0.378    0.8%
   29    27     45.55     0.237    0.5%
   30    27     45.73     0.208    0.4%
   31    27     45.34      0.27    0.5%
   32    27     45.61     0.158    0.3%
   33    27     45.44     0.171    0.3%
   34    27     45.31     0.151    0.3%
   35    27     45.55     0.273    0.5%
   36    27     45.64     0.216    0.4%
   37    27     45.62     0.171    0.3%
   38    27     45.32     0.123    0.2%
   39    27     46.21      0.41    0.8%
   40    27     46.51     0.229    0.4%
   41    27     47.58      0.28    0.5%
   42    27     47.26     0.144    0.3%
   43    27     47.56     0.152    0.3%
   44    27     47.42       0.1    0.2%
   45    27     47.18     0.162    0.3%
   46    27     47.21     0.159    0.3%
   47    27     47.87     0.133    0.2%
   48    27     47.26     0.197    0.4%
   49     0     50.63     0.125    0.2%
   49     1     45.61      0.29    0.6%
   49     2     45.39     0.168    0.3%
   49     3      45.6     0.378    0.8%
   49     4     45.44     0.206    0.4%
   49     5     45.88      0.38    0.8%
   49     6     45.51     0.162    0.3%
   49     7     45.88     0.256    0.5%
   49     8     46.29     0.136    0.2%
   49     9     46.26     0.204    0.4%
   49    10     46.38      0.31    0.6%
   49    11      45.6     0.175    0.3%
   49    12     46.43      0.16    0.3%
   49    13     46.29     0.163    0.3%
   49    14     46.17     0.173    0.3%
   49    15      46.4     0.331    0.7%
   49    16     46.93     0.209    0.4%
   49    17     47.01     0.182    0.3%
   49    18     47.39     0.194    0.4%
   49    19     46.76     0.117    0.2%
   49    20     46.81     0.087    0.1%
   49    21     46.86     0.137    0.2%
   49    22     47.14     0.232    0.4%
   49    23     47.57     0.142    0.2%
   49    24     46.98      0.16    0.3%
   49    25     47.51     0.138    0.2%
   49    26     47.68     0.159    0.3%
   49    27     47.59     0.273    0.5%

Quality and confidence:
param     error
l         0.001
s         0.003

Model:
Time ~=    41.81
    + l    0.086
    + s    0.047
              µs

Reads = 3 + (0 * l) + (0 * s)
Writes = 3 + (0 * l) + (0 * s)

Pallet: "pallet_vesting", Extrinsic: "force_vested_transfer", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
