Pallet: "pallet_multisig", Extrinsic: "as_multi_threshold_1", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
z,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
100,4600,38164,1454,0,0,0,0,0
100,4600,38765,1470,0,0,0,0,0
100,4600,38484,1477,0,0,0,0,0
100,4600,38763,1453,0,0,0,0,0
100,4600,38199,1479,0,0,0,0,0
100,4600,38280,1509,0,0,0,0,0
100,4600,37974,1479,0,0,0,0,0
100,4600,38712,1561,0,0,0,0,0
100,4600,38809,1529,0,0,0,0,0
100,4600,38517,1436,0,0,0,0,0
100,4600,38405,1511,0,0,0,0,0
100,4800,40179,1574,0,0,0,0,0
100,4800,39139,1491,0,0,0,0,0
100,4800,52001,1457,0,0,0,0,0
100,4800,38859,1422,0,0,0,0,0
100,4800,38858,1470,0,0,0,0,0
100,4800,38769,1437,0,0,0,0,0
100,4800,38869,1445,0,0,0,0,0
100,4800,41528,1506,0,0,0,0,0
100,4800,38431,1458,0,0,0,0,0
100,4800,38709,1446,0,0,0,0,0
100,4800,38851,1513,0,0,0,0,0
100,4800,40707,1504,0,0,0,0,0
100,4800,37867,1454,0,0,0,0,0
100,4800,39105,1440,0,0,0,0,0
100,4800,40269,1491,0,0,0,0,0
100,4800,38477,1485,0,0,0,0,0
100,4800,68981,1492,0,0,0,0,0
100,4800,38682,1472,0,0,0,0,0
100,4800,40387,1507,0,0,0,0,0
100,4800,40044,1473,0,0,0,0,0
100,5000,41044,1724,0,0,0,0,0
100,5000,39410,1544,0,0,0,0,0
100,5000,40805,1545,0,0,0,0,0
100,5000,38845,1534,0,0,0,0,0
100,5000,41004,1551,0,0,0,0,0
100,5000,39306,1475,0,0,0,0,0
100,5000,38992,1462,0,0,0,0,0
100,5000,41286,1541,0,0,0,0,0
100,5000,38902,1516,0,0,0,0,0
100,5000,41216,1434,0,0,0,0,0
100,5000,39210,1531,0,0,0,0,0
100,5000,38930,1527,0,0,0,0,0
100,5000,41018,1472,0,0,0,0,0
100,5000,39366,1464,0,0,0,0,0
100,5000,40854,1480,0,0,0,0,0
100,5000,38773,1493,0,0,0,0,0
100,5000,41005,1515,0,0,0,0,0
100,5000,38958,1549,0,0,0,0,0
100,5000,38818,1495,0,0,0,0,0
100,5000,41143,1479,0,0,0,0,0
100,5200,40016,1596,0,0,0,0,0
100,5200,40702,1493,0,0,0,0,0
100,5200,41058,1456,0,0,0,0,0
100,5200,38785,1542,0,0,0,0,0
100,5200,39021,1492,0,0,0,0,0
100,5200,39087,1454,0,0,0,0,0
100,5200,39076,1484,0,0,0,0,0
100,5200,38808,1459,0,0,0,0,0
100,5200,38614,1515,0,0,0,0,0
100,5200,39126,1497,0,0,0,0,0
100,5200,38437,1496,0,0,0,0,0
100,5200,38515,1501,0,0,0,0,0
100,5200,39162,1452,0,0,0,0,0
100,5200,38373,1560,0,0,0,0,0
100,5200,39078,1502,0,0,0,0,0
100,5200,39293,1489,0,0,0,0,0
100,5200,40781,1470,0,0,0,0,0
100,5200,41109,1438,0,0,0,0,0
100,5200,40897,1502,0,0,0,0,0
100,5200,40969,1469,0,0,0,0,0
100,5400,42946,1708,0,0,0,0,0
100,5400,41187,1468,0,0,0,0,0
100,5400,55120,1512,0,0,0,0,0
100,5400,41247,1525,0,0,0,0,0
100,5400,39197,1504,0,0,0,0,0
100,5400,38518,1580,0,0,0,0,0
100,5400,39074,1529,0,0,0,0,0
100,5400,39443,1460,0,0,0,0,0
100,5400,38961,1508,0,0,0,0,0
100,5400,39634,1527,0,0,0,0,0
100,5400,39462,1512,0,0,0,0,0
100,5400,39528,1498,0,0,0,0,0
100,5400,39586,1522,0,0,0,0,0
100,5400,38941,1484,0,0,0,0,0
100,5400,38670,1488,0,0,0,0,0
100,5400,39164,1532,0,0,0,0,0
100,5400,39231,1524,0,0,0,0,0
100,5400,38998,1551,0,0,0,0,0
100,5400,39207,1546,0,0,0,0,0
100,5400,39282,1470,0,0,0,0,0
100,5600,42202,1638,0,0,0,0,0
100,5600,39423,1543,0,0,0,0,0
100,5600,39256,1520,0,0,0,0,0
100,5600,39523,1580,0,0,0,0,0
100,5600,39405,1545,0,0,0,0,0
100,5600,39462,1497,0,0,0,0,0
100,5600,39243,1501,0,0,0,0,0
100,5600,39165,1509,0,0,0,0,0
100,5600,39194,1450,0,0,0,0,0
100,5600,39549,1513,0,0,0,0,0
100,5600,39446,1509,0,0,0,0,0
100,5600,40477,14112,0,0,0,0,0
100,5600,39415,1540,0,0,0,0,0
100,5600,39019,1501,0,0,0,0,0
100,5600,39602,1473,0,0,0,0,0
100,5600,39384,1530,0,0,0,0,0
100,5600,39310,1526,0,0,0,0,0
100,5600,39603,1480,0,0,0,0,0
100,5600,39563,1509,0,0,0,0,0
100,5600,39090,1495,0,0,0,0,0
100,5800,40955,1668,0,0,0,0,0
100,5800,40571,1510,0,0,0,0,0
100,5800,41740,1534,0,0,0,0,0
100,5800,41360,1444,0,0,0,0,0
100,5800,39920,1496,0,0,0,0,0
100,5800,41955,1496,0,0,0,0,0
100,5800,41542,1480,0,0,0,0,0
100,5800,40281,1483,0,0,0,0,0
100,5800,41560,1588,0,0,0,0,0
100,5800,39505,1436,0,0,0,0,0
100,5800,42166,1519,0,0,0,0,0
100,5800,41551,1478,0,0,0,0,0
100,5800,39573,1492,0,0,0,0,0
100,5800,67785,1575,0,0,0,0,0
100,5800,41888,1511,0,0,0,0,0
100,5800,41565,1432,0,0,0,0,0
100,5800,39412,1580,0,0,0,0,0
100,5800,42004,1472,0,0,0,0,0
100,5800,39724,1514,0,0,0,0,0
100,5800,41550,2253,0,0,0,0,0
100,6000,46151,1688,0,0,0,0,0
100,6000,40099,1487,0,0,0,0,0
100,6000,41979,1469,0,0,0,0,0
100,6000,39973,4916,0,0,0,0,0
100,6000,42415,1468,0,0,0,0,0
100,6000,41808,1468,0,0,0,0,0
100,6000,42298,1482,0,0,0,0,0
100,6000,42523,1508,0,0,0,0,0
100,6000,40336,1517,0,0,0,0,0
100,6000,40340,1532,0,0,0,0,0
100,6000,40142,1540,0,0,0,0,0
100,6000,39760,1488,0,0,0,0,0
100,6000,40080,1484,0,0,0,0,0
100,6000,40119,1509,0,0,0,0,0
100,6000,40087,1497,0,0,0,0,0
100,6000,39783,1508,0,0,0,0,0
100,6000,40693,1572,0,0,0,0,0
100,6000,40106,1478,0,0,0,0,0
100,6000,39857,1479,0,0,0,0,0
100,6000,40227,1499,0,0,0,0,0
100,6200,42453,1686,0,0,0,0,0
100,6200,40168,1539,0,0,0,0,0
100,6200,40316,1554,0,0,0,0,0
100,6200,40520,1514,0,0,0,0,0
100,6200,40240,1539,0,0,0,0,0
100,6200,39942,1508,0,0,0,0,0
100,6200,40496,1494,0,0,0,0,0
100,6200,40215,1466,0,0,0,0,0
100,6200,40637,1550,0,0,0,0,0
100,6200,40645,1523,0,0,0,0,0
100,6200,39993,1498,0,0,0,0,0
100,6200,39989,1550,0,0,0,0,0
100,6200,40696,1503,0,0,0,0,0
100,6200,40441,1519,0,0,0,0,0
100,6200,39932,1528,0,0,0,0,0
100,6200,40272,1544,0,0,0,0,0
100,6200,39844,1482,0,0,0,0,0
100,6200,39798,1459,0,0,0,0,0
100,6200,39997,1554,0,0,0,0,0
100,6200,40053,1492,0,0,0,0,0
100,6400,43749,1539,0,0,0,0,0
100,6400,42608,1495,0,0,0,0,0
100,6400,42642,1526,0,0,0,0,0
100,6400,42468,1492,0,0,0,0,0
100,6400,41046,1473,0,0,0,0,0
100,6400,40835,1523,0,0,0,0,0
100,6400,42356,1516,0,0,0,0,0
100,6400,40512,1461,0,0,0,0,0
100,6400,42998,1505,0,0,0,0,0
100,6400,42657,1523,0,0,0,0,0
100,6400,42543,1473,0,0,0,0,0
100,6400,42897,1469,0,0,0,0,0
100,6400,42741,1526,0,0,0,0,0
100,6400,42854,1472,0,0,0,0,0
100,6400,40455,1453,0,0,0,0,0
100,6400,42874,1425,0,0,0,0,0
100,6400,43004,1471,0,0,0,0,0
100,6400,42575,1471,0,0,0,0,0
100,6400,40469,1456,0,0,0,0,0
100,6400,42661,1467,0,0,0,0,0
100,6600,42272,1709,0,0,0,0,0
100,6600,43719,1546,0,0,0,0,0
100,6600,42546,1466,0,0,0,0,0
100,6600,42285,1561,0,0,0,0,0
100,6600,41409,1483,0,0,0,0,0
100,6600,40539,1478,0,0,0,0,0
100,6600,40173,1484,0,0,0,0,0
100,6600,40746,1495,0,0,0,0,0
100,6600,40465,1525,0,0,0,0,0
100,6600,40761,1538,0,0,0,0,0
100,6600,41351,1508,0,0,0,0,0
100,6600,40827,1467,0,0,0,0,0
100,6600,40615,1513,0,0,0,0,0
100,6600,40591,1460,0,0,0,0,0
100,6600,40591,1516,0,0,0,0,0
100,6600,40243,1473,0,0,0,0,0
100,6600,41656,1461,0,0,0,0,0
100,6600,40653,1481,0,0,0,0,0
100,6600,40114,1526,0,0,0,0,0
100,6600,40555,1489,0,0,0,0,0
100,6800,43224,1575,0,0,0,0,0
100,6800,41276,1464,0,0,0,0,0
100,6800,40841,1500,0,0,0,0,0
100,6800,77035,1503,0,0,0,0,0
100,6800,42925,1468,0,0,0,0,0
100,6800,42455,1482,0,0,0,0,0
100,6800,70109,1490,0,0,0,0,0
100,6800,43031,1511,0,0,0,0,0
100,6800,42891,1514,0,0,0,0,0
100,6800,42912,1602,0,0,0,0,0
100,6800,43214,1508,0,0,0,0,0
100,6800,42953,1470,0,0,0,0,0
100,6800,42722,1502,0,0,0,0,0
100,6800,42886,1515,0,0,0,0,0
100,6800,42828,1558,0,0,0,0,0
100,6800,42397,1464,0,0,0,0,0
100,6800,42972,1475,0,0,0,0,0
100,6800,42831,1508,0,0,0,0,0
100,6800,43309,1486,0,0,0,0,0
100,6800,43198,1489,0,0,0,0,0
100,7000,42654,1619,0,0,0,0,0
100,7000,41426,1554,0,0,0,0,0
100,7000,41327,1530,0,0,0,0,0
100,7000,41532,1491,0,0,0,0,0
100,7000,41223,1443,0,0,0,0,0
100,7000,41429,1485,0,0,0,0,0
100,7000,41466,1560,0,0,0,0,0
100,7000,41133,1464,0,0,0,0,0
100,7000,41343,1452,0,0,0,0,0
100,7000,41428,1528,0,0,0,0,0
100,7000,41258,1487,0,0,0,0,0
100,7000,43336,1469,0,0,0,0,0
100,7000,41415,1494,0,0,0,0,0
100,7000,40873,1469,0,0,0,0,0
100,7000,41488,1449,0,0,0,0,0
100,7000,41491,1492,0,0,0,0,0
100,7000,41099,1481,0,0,0,0,0
100,7000,41614,1476,0,0,0,0,0
100,7000,41176,1543,0,0,0,0,0
100,7000,41367,1528,0,0,0,0,0
100,7200,43325,1719,0,0,0,0,0
100,7200,41499,1491,0,0,0,0,0
100,7200,41756,1471,0,0,0,0,0
100,7200,41266,1503,0,0,0,0,0
100,7200,41193,1507,0,0,0,0,0
100,7200,41764,1473,0,0,0,0,0
100,7200,41165,1518,0,0,0,0,0
100,7200,41626,1475,0,0,0,0,0
100,7200,41482,1490,0,0,0,0,0
100,7200,41528,1524,0,0,0,0,0
100,7200,41190,1521,0,0,0,0,0
100,7200,41512,1497,0,0,0,0,0
100,7200,41528,1544,0,0,0,0,0
100,7200,41278,1481,0,0,0,0,0
100,7200,41579,1465,0,0,0,0,0
100,7200,41609,1440,0,0,0,0,0
100,7200,41340,1452,0,0,0,0,0
100,7200,41760,1573,0,0,0,0,0
100,7200,41723,1471,0,0,0,0,0
100,7200,42040,1508,0,0,0,0,0
100,7400,42825,1639,0,0,0,0,0
100,7400,41503,1554,0,0,0,0,0
100,7400,41136,1542,0,0,0,0,0
100,7400,41756,1550,0,0,0,0,0
100,7400,41777,1518,0,0,0,0,0
100,7400,41472,1483,0,0,0,0,0
100,7400,41448,1548,0,0,0,0,0
100,7400,41432,1530,0,0,0,0,0
100,7400,43498,1501,0,0,0,0,0
100,7400,41179,1517,0,0,0,0,0
100,7400,41425,1532,0,0,0,0,0
100,7400,43533,1550,0,0,0,0,0
100,7400,41517,1494,0,0,0,0,0
100,7400,43560,1507,0,0,0,0,0
100,7400,41251,1512,0,0,0,0,0
100,7400,41268,1567,0,0,0,0,0
100,7400,41534,1555,0,0,0,0,0
100,7400,41261,1521,0,0,0,0,0
100,7400,41528,1517,0,0,0,0,0
100,7400,41365,1490,0,0,0,0,0
100,7600,43658,1654,0,0,0,0,0
100,7600,44294,1533,0,0,0,0,0
100,7600,43895,1517,0,0,0,0,0
100,7600,44417,1487,0,0,0,0,0
100,7600,44043,1469,0,0,0,0,0
100,7600,43965,1471,0,0,0,0,0
100,7600,44370,1487,0,0,0,0,0
100,7600,44132,1504,0,0,0,0,0
100,7600,44224,1488,0,0,0,0,0
100,7600,43966,1460,0,0,0,0,0
100,7600,43904,1484,0,0,0,0,0
100,7600,44305,1536,0,0,0,0,0
100,7600,44563,1525,0,0,0,0,0
100,7600,44152,1508,0,0,0,0,0
100,7600,44063,1550,0,0,0,0,0
100,7600,44197,1489,0,0,0,0,0
100,7600,44298,1472,0,0,0,0,0
100,7600,44154,1465,0,0,0,0,0
100,7600,44245,1459,0,0,0,0,0
100,7600,43907,1500,0,0,0,0,0
100,7800,43342,1641,0,0,0,0,0
100,7800,42216,1486,0,0,0,0,0
100,7800,42756,1494,0,0,0,0,0
100,7800,42088,1525,0,0,0,0,0
100,7800,42153,1475,0,0,0,0,0
100,7800,42452,1492,0,0,0,0,0
100,7800,42292,1496,0,0,0,0,0
100,7800,41988,1461,0,0,0,0,0
100,7800,42533,1463,0,0,0,0,0
100,7800,42026,1518,0,0,0,0,0
100,7800,42050,1488,0,0,0,0,0
100,7800,41809,1483,0,0,0,0,0
100,7800,41716,1492,0,0,0,0,0
100,7800,42502,1508,0,0,0,0,0
100,7800,42659,1474,0,0,0,0,0
100,7800,42479,1461,0,0,0,0,0
100,7800,42173,1503,0,0,0,0,0
100,7800,42280,1562,0,0,0,0,0
100,7800,42383,1555,0,0,0,0,0
100,7800,66303,1456,0,0,0,0,0
100,8000,44565,1719,0,0,0,0,0
100,8000,42521,1506,0,0,0,0,0
100,8000,70151,1497,0,0,0,0,0
100,8000,42450,1504,0,0,0,0,0
100,8000,42393,1456,0,0,0,0,0
100,8000,42394,1447,0,0,0,0,0
100,8000,42810,1471,0,0,0,0,0
100,8000,42405,1444,0,0,0,0,0
100,8000,41992,1486,0,0,0,0,0
100,8000,42307,1517,0,0,0,0,0
100,8000,42407,1481,0,0,0,0,0
100,8000,42162,1521,0,0,0,0,0
100,8000,43021,1527,0,0,0,0,0
100,8000,41910,1451,0,0,0,0,0
100,8000,42796,1442,0,0,0,0,0
100,8000,42438,1481,0,0,0,0,0
100,8000,42168,1448,0,0,0,0,0
100,8000,42469,1560,0,0,0,0,0
100,8000,42704,1517,0,0,0,0,0
100,8000,42009,1474,0,0,0,0,0
100,8200,43911,1644,0,0,0,0,0
100,8200,43093,1486,0,0,0,0,0
100,8200,43230,1485,0,0,0,0,0
100,8200,42521,1510,0,0,0,0,0
100,8200,42501,1463,0,0,0,0,0
100,8200,42614,1528,0,0,0,0,0
100,8200,43101,1477,0,0,0,0,0
100,8200,42505,1478,0,0,0,0,0
100,8200,42668,1498,0,0,0,0,0
100,8200,42685,1496,0,0,0,0,0
100,8200,42636,1522,0,0,0,0,0
100,8200,43100,1517,0,0,0,0,0
100,8200,42443,1486,0,0,0,0,0
100,8200,42583,1520,0,0,0,0,0
100,8200,42810,1539,0,0,0,0,0
100,8200,42274,1499,0,0,0,0,0
100,8200,42189,1425,0,0,0,0,0
100,8200,42793,1500,0,0,0,0,0
100,8200,42474,1470,0,0,0,0,0
100,8200,42446,1545,0,0,0,0,0
100,8400,47158,1631,0,0,0,0,0
100,8400,45332,1507,0,0,0,0,0
100,8400,44912,1520,0,0,0,0,0
100,8400,45217,1465,0,0,0,0,0
100,8400,44927,1508,0,0,0,0,0
100,8400,44873,1423,0,0,0,0,0
100,8400,45422,1446,0,0,0,0,0
100,8400,45152,1467,0,0,0,0,0
100,8400,44743,1573,0,0,0,0,0
100,8400,45507,1545,0,0,0,0,0
100,8400,45456,1556,0,0,0,0,0
100,8400,45350,1447,0,0,0,0,0
100,8400,45806,1504,0,0,0,0,0
100,8400,45542,1450,0,0,0,0,0
100,8400,45270,1488,0,0,0,0,0
100,8400,45099,1510,0,0,0,0,0
100,8400,46118,1480,0,0,0,0,0
100,8400,44856,1535,0,0,0,0,0
100,8400,44983,1540,0,0,0,0,0
100,8400,45870,1490,0,0,0,0,0
100,8600,43782,1750,0,0,0,0,0
100,8600,45542,1511,0,0,0,0,0
100,8600,44903,1543,0,0,0,0,0
100,8600,45211,1563,0,0,0,0,0
100,8600,45040,1490,0,0,0,0,0
100,8600,45238,1510,0,0,0,0,0
100,8600,45007,1513,0,0,0,0,0
100,8600,44936,1518,0,0,0,0,0
100,8600,45073,1473,0,0,0,0,0
100,8600,45150,1511,0,0,0,0,0
100,8600,45238,1489,0,0,0,0,0
100,8600,44995,1480,0,0,0,0,0
100,8600,45226,1506,0,0,0,0,0
100,8600,45330,1551,0,0,0,0,0
100,8600,45484,1489,0,0,0,0,0
100,8600,45212,1469,0,0,0,0,0
100,8600,44856,1474,0,0,0,0,0
100,8600,44890,1507,0,0,0,0,0
100,8600,45342,1548,0,0,0,0,0
100,8600,44967,1541,0,0,0,0,0
100,8800,45105,1625,0,0,0,0,0
100,8800,43855,1478,0,0,0,0,0
100,8800,44063,1530,0,0,0,0,0
100,8800,43583,1523,0,0,0,0,0
100,8800,43604,1426,0,0,0,0,0
100,8800,43728,1482,0,0,0,0,0
100,8800,43483,1464,0,0,0,0,0
100,8800,43416,1501,0,0,0,0,0
100,8800,43769,1522,0,0,0,0,0
100,8800,43178,1555,0,0,0,0,0
100,8800,43369,1487,0,0,0,0,0
100,8800,43737,1509,0,0,0,0,0
100,8800,43647,1404,0,0,0,0,0
100,8800,43242,1459,0,0,0,0,0
100,8800,43928,1525,0,0,0,0,0
100,8800,43420,1473,0,0,0,0,0
100,8800,43439,1457,0,0,0,0,0
100,8800,43696,1480,0,0,0,0,0
100,8800,43433,1506,0,0,0,0,0
100,8800,43732,1477,0,0,0,0,0
100,9000,45756,1556,0,0,0,0,0
100,9000,44079,1541,0,0,0,0,0
100,9000,43872,1487,0,0,0,0,0
100,9000,44023,1542,0,0,0,0,0
100,9000,43740,1543,0,0,0,0,0
100,9000,44295,1510,0,0,0,0,0
100,9000,44416,1460,0,0,0,0,0
100,9000,43602,1520,0,0,0,0,0
100,9000,43638,1497,0,0,0,0,0
100,9000,44086,1486,0,0,0,0,0
100,9000,43675,1497,0,0,0,0,0
100,9000,44063,1422,0,0,0,0,0
100,9000,44436,1483,0,0,0,0,0
100,9000,44044,1498,0,0,0,0,0
100,9000,43972,1442,0,0,0,0,0
100,9000,44171,1512,0,0,0,0,0
100,9000,43604,1494,0,0,0,0,0
100,9000,43809,1523,0,0,0,0,0
100,9000,43541,1494,0,0,0,0,0
100,9000,43688,1496,0,0,0,0,0
100,9200,45517,1680,0,0,0,0,0
100,9200,43697,1508,0,0,0,0,0
100,9200,43990,1581,0,0,0,0,0
100,9200,43819,1455,0,0,0,0,0
100,9200,43394,1483,0,0,0,0,0
100,9200,43705,1483,0,0,0,0,0
100,9200,43545,1558,0,0,0,0,0
100,9200,43893,1501,0,0,0,0,0
100,9200,44046,1534,0,0,0,0,0
100,9200,43484,1510,0,0,0,0,0
100,9200,43322,1466,0,0,0,0,0
100,9200,43853,1537,0,0,0,0,0
100,9200,43738,1572,0,0,0,0,0
100,9200,43770,1512,0,0,0,0,0
100,9200,43625,1471,0,0,0,0,0
100,9200,43332,1450,0,0,0,0,0
100,9200,43671,1493,0,0,0,0,0
100,9200,43904,1528,0,0,0,0,0
100,9200,43499,1464,0,0,0,0,0
100,9200,43731,1508,0,0,0,0,0
100,9400,47715,1605,0,0,0,0,0
100,9400,46564,1482,0,0,0,0,0
100,9400,43737,1471,0,0,0,0,0
100,9400,44031,1520,0,0,0,0,0
100,9400,44612,1554,0,0,0,0,0
100,9400,44082,1561,0,0,0,0,0
100,9400,44471,1551,0,0,0,0,0
100,9400,44326,1487,0,0,0,0,0
100,9400,44116,1499,0,0,0,0,0
100,9400,44151,1517,0,0,0,0,0
100,9400,43735,1544,0,0,0,0,0
100,9400,43679,1543,0,0,0,0,0
100,9400,44225,1510,0,0,0,0,0
100,9400,44212,1532,0,0,0,0,0
100,9400,44248,1533,0,0,0,0,0
100,9400,43713,1532,0,0,0,0,0
100,9400,44565,1472,0,0,0,0,0
100,9400,43920,1583,0,0,0,0,0
100,9400,43814,1522,0,0,0,0,0
100,9400,43870,1575,0,0,0,0,0
100,9600,48248,1691,0,0,0,0,0
100,9600,44549,1477,0,0,0,0,0
100,9600,46517,1529,0,0,0,0,0
100,9600,46685,1499,0,0,0,0,0
100,9600,46526,1520,0,0,0,0,0
100,9600,46411,1556,0,0,0,0,0
100,9600,46607,1510,0,0,0,0,0
100,9600,46413,1498,0,0,0,0,0
100,9600,46545,1543,0,0,0,0,0
100,9600,46743,1479,0,0,0,0,0
100,9600,46464,1530,0,0,0,0,0
100,9600,46816,2345,0,0,0,0,0
100,9600,46552,1523,0,0,0,0,0
100,9600,46679,1455,0,0,0,0,0
100,9600,46250,1617,0,0,0,0,0
100,9600,46589,1452,0,0,0,0,0
100,9600,46514,1527,0,0,0,0,0
100,9600,52903,1532,0,0,0,0,0
100,9600,46122,1520,0,0,0,0,0
100,9600,46008,1482,0,0,0,0,0
100,9800,46050,1994,0,0,0,0,0
100,9800,44723,1530,0,0,0,0,0
100,9800,44635,1483,0,0,0,0,0
100,9800,44112,1508,0,0,0,0,0
100,9800,45560,1554,0,0,0,0,0
100,9800,45145,1492,0,0,0,0,0
100,9800,44860,1478,0,0,0,0,0
100,9800,44909,1507,0,0,0,0,0
100,9800,44738,1501,0,0,0,0,0
100,9800,44915,1491,0,0,0,0,0
100,9800,45317,1522,0,0,0,0,0
100,9800,44865,1444,0,0,0,0,0
100,9800,44703,1426,0,0,0,0,0
100,9800,45186,1472,0,0,0,0,0
100,9800,44844,1476,0,0,0,0,0
100,9800,44946,1488,0,0,0,0,0
100,9800,44675,1533,0,0,0,0,0
100,9800,44528,1525,0,0,0,0,0
100,9800,44585,1533,0,0,0,0,0
100,9800,46828,1513,0,0,0,0,0
100,10000,46386,1740,0,0,0,0,0
100,10000,46853,1570,0,0,0,0,0
100,10000,46580,1557,0,0,0,0,0
100,10000,44658,1533,0,0,0,0,0
100,10000,44227,1508,0,0,0,0,0
100,10000,44477,1554,0,0,0,0,0
100,10000,45014,1516,0,0,0,0,0
100,10000,44888,1486,0,0,0,0,0
100,10000,44805,1497,0,0,0,0,0
100,10000,44880,1557,0,0,0,0,0
100,10000,44524,1516,0,0,0,0,0
100,10000,44714,1559,0,0,0,0,0
100,10000,44747,1548,0,0,0,0,0
100,10000,44822,1485,0,0,0,0,0
100,10000,44866,1485,0,0,0,0,0
100,10000,44366,1522,0,0,0,0,0
100,10000,44467,1502,0,0,0,0,0
100,10000,44631,1570,0,0,0,0,0
100,10000,44789,1544,0,0,0,0,0
100,10000,44770,1502,0,0,0,0,0

Raw Storage Info
========
Storage: Multisig Multisigs (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.26
    + s    0.132
    + z    0.001
              µs

Reads = 1 + (0 * s) + (0 * z)
Writes = 1 + (0 * s) + (0 * z)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    s     z   mean µs  sigma µs       %
    3 10000     31.37     0.065    0.2%
    4 10000     31.85     0.113    0.3%
    5 10000     32.88     0.148    0.4%
    6 10000     33.16     0.093    0.2%
    7 10000      33.2     0.086    0.2%
    8 10000     32.86     0.063    0.1%
    9 10000      33.8     0.088    0.2%
   10 10000     33.92     0.071    0.2%
   11 10000     33.39      0.11    0.3%
   12 10000      33.9     0.078    0.2%
   13 10000      33.7      0.12    0.3%
   14 10000     33.99     0.102    0.3%
   15 10000     34.85     0.081    0.2%
   16 10000     35.02     0.195    0.5%
   17 10000      34.9     0.193    0.5%
   18 10000     35.03     0.096    0.2%
   19 10000     35.39     0.114    0.3%
   20 10000     35.69     0.113    0.3%
   21 10000     35.79     0.081    0.2%
   22 10000      36.1     0.083    0.2%
   23 10000     36.23     0.092    0.2%
   24 10000     36.32     0.058    0.1%
   25 10000     36.47     0.082    0.2%
   26 10000     35.86     0.067    0.1%
   27 10000     36.72     0.294    0.8%
   28 10000     36.68     0.183    0.4%
   29 10000     37.28     0.062    0.1%
   30 10000     37.51     0.091    0.2%
   31 10000     37.53      0.07    0.1%
   32 10000     37.83     0.129    0.3%
   33 10000     37.81     0.099    0.2%
   34 10000     37.97     0.077    0.2%
   35 10000     37.81     0.185    0.4%
   36 10000     38.45     0.143    0.3%
   37 10000     37.67     0.105    0.2%
   38 10000     38.91      0.09    0.2%
   39 10000     38.25     0.092    0.2%
   40 10000     38.28     0.147    0.3%
   41 10000     38.23      0.08    0.2%
   42 10000     38.62     0.151    0.3%
   43 10000      39.4     0.206    0.5%
   44 10000     38.62     0.074    0.1%
   45 10000     39.03     0.212    0.5%
   46 10000     39.59     0.419    1.0%
   47 10000     40.55     0.298    0.7%
   48 10000     40.22     0.094    0.2%
   49 10000     40.34     0.111    0.2%
   50 10000     40.39      0.15    0.3%
   51 10000     40.78     0.369    0.9%
   52 10000     40.77     0.274    0.6%
   53 10000     41.09     0.079    0.1%
   54 10000      41.1     0.082    0.1%
   55 10000      41.1     0.339    0.8%
   56 10000     41.92     0.089    0.2%
   57 10000     42.06       0.1    0.2%
   58 10000     40.38     0.121    0.2%
   59 10000      41.7     0.097    0.2%
   60 10000     42.24     0.085    0.2%
   61 10000     42.32     0.078    0.1%
   62 10000     42.75     0.075    0.1%
   63 10000     42.69     0.166    0.3%
   64 10000     42.96     0.398    0.9%
   65 10000      41.8     0.092    0.2%
   66 10000     41.65     0.119    0.2%
   67 10000     41.78     0.166    0.3%
   68 10000     41.85      0.07    0.1%
   69 10000     40.47     0.085    0.2%
   70 10000     42.38     0.122    0.2%
   71 10000     42.58     0.128    0.3%
   72 10000      42.9     0.162    0.3%
   73 10000     41.23     0.143    0.3%
   74 10000     43.29      0.09    0.2%
   75 10000     43.27     0.074    0.1%
   76 10000     41.75     0.071    0.1%
   77 10000      41.7     0.132    0.3%
   78 10000     42.13     0.105    0.2%
   79 10000     43.11     0.094    0.2%
   80 10000     42.27     0.112    0.2%
   81 10000     42.21     0.132    0.3%
   82 10000      42.5     0.111    0.2%
   83 10000     42.82     0.328    0.7%
   84 10000     42.63     0.093    0.2%
   85 10000     44.27       0.2    0.4%
   86 10000     42.99     0.152    0.3%
   87 10000     42.93     0.092    0.2%
   88 10000     45.11     0.086    0.1%
   89 10000     45.23     0.092    0.2%
   90 10000      45.3     0.142    0.3%
   91 10000     44.89     0.579    1.2%
   92 10000     45.54     0.086    0.1%
   93 10000     45.42     0.221    0.4%
   94 10000      43.8      0.09    0.2%
   95 10000     45.76     0.064    0.1%
   96 10000     44.24     0.097    0.2%
   97 10000     45.38     0.836    1.8%
   98 10000     45.03     0.729    1.6%
   99 10000     44.92     0.122    0.2%
  100     0     33.83     0.749    2.2%
  100   200     34.73     0.077    0.2%
  100   400     35.43     0.111    0.3%
  100   600     35.27     0.077    0.2%
  100   800     33.66     0.111    0.3%
  100  1000     33.81     0.165    0.4%
  100  1200     36.15     0.117    0.3%
  100  1400     35.53     0.857    2.4%
  100  1600     34.73     0.059    0.1%
  100  1800     35.12     0.073    0.2%
  100  2000     35.25      0.13    0.3%
  100  2200     35.47     0.097    0.2%
  100  2400     36.14      0.64    1.7%
  100  2600     38.11      0.09    0.2%
