Pallet: "pallet_membership", Extrinsic: "add_member", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
100,36013,1365,0,0,0,0,0
100,35745,1400,0,0,0,0,0
100,35768,1376,0,0,0,0,0
100,35534,1353,0,0,0,0,0
100,35676,1368,0,0,0,0,0
100,37266,1350,0,0,0,0,0
100,36192,1362,0,0,0,0,0
100,35670,1358,0,0,0,0,0
100,35414,1381,0,0,0,0,0
100,35451,1370,0,0,0,0,0
100,35331,1340,0,0,0,0,0
100,35301,1309,0,0,0,0,0
100,35722,1348,0,0,0,0,0
100,35717,1384,0,0,0,0,0
100,35660,1352,0,0,0,0,0
100,35461,1469,0,0,0,0,0

Raw Storage Info
========
Storage: TechnicalMembership Members (r:1 w:1)
Storage: TechnicalCommittee Proposals (r:1 w:0)
Storage: TechnicalMembership Prime (r:1 w:0)
Storage: TechnicalCommittee Members (r:0 w:1)
Storage: TechnicalCommittee Prime (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    17.38
    + m    0.194
              µs

Reads = 3 + (0 * m)
Writes = 3 + (0 * m)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    m   mean µs  sigma µs       %
    1     16.47     0.063    0.3%
    2     17.02     0.142    0.8%
    3     17.58     0.114    0.6%
    4     17.78      0.16    0.8%
    5     18.03      0.15    0.8%
    6     18.16      0.12    0.6%
    7     18.52     0.046    0.2%
    8     19.07     0.294    1.5%
    9     19.15     0.076    0.3%
   10      19.1     0.094    0.4%
   11     19.29     0.107    0.5%
   12     19.38      0.15    0.7%
   13     19.71     0.116    0.5%
   14     19.69     0.113    0.5%
   15     19.94     0.061    0.3%
   16     20.32     0.091    0.4%
   17     20.64     0.095    0.4%
   18     20.71     0.086    0.4%
   19     20.96     0.153    0.7%
   20     21.11     0.151    0.7%
   21     21.35     0.204    0.9%
   22     21.59     0.151    0.6%
   23     22.21     0.106    0.4%
   24     22.32     0.076    0.3%
   25     22.31     0.157    0.7%
   26     22.45     0.142    0.6%
   27     22.51     0.109    0.4%
   28     22.68     0.184    0.8%
   29     22.58     0.133    0.5%
   30     23.04     0.122    0.5%
   31     23.41     0.069    0.2%
   32     23.32     0.097    0.4%
   33      24.5     0.098    0.3%
   34     25.09     0.104    0.4%
   35     24.88     0.192    0.7%
   36     25.01     0.116    0.4%
   37     25.21     0.148    0.5%
   38     25.31     0.149    0.5%
   39     25.45      0.15    0.5%
   40     25.78     0.069    0.2%
   41     25.79     0.248    0.9%
   42     25.85     0.141    0.5%
   43     25.69     0.138    0.5%
   44     26.52      0.14    0.5%
   45     26.66     0.071    0.2%
   46     26.27     0.161    0.6%
   47     26.75     0.189    0.7%
   48     27.22     0.091    0.3%
   49     27.31     0.109    0.3%
   50     27.18     0.136    0.5%
   51     27.99     0.107    0.3%
   52     27.99     0.075    0.2%
   53     27.57     0.148    0.5%
   54     27.08      0.11    0.4%
   55     28.21     0.141    0.4%
   56     28.69     0.087    0.3%
   57     28.39     0.143    0.5%
   58     28.68     0.249    0.8%
   59     28.86     0.128    0.4%
   60     29.22     0.178    0.6%
   61     28.73     0.093    0.3%
   62      28.9     0.292    1.0%
   63     29.26     0.164    0.5%
   64     28.99     0.144    0.4%
   65     29.93       0.2    0.6%
   66     30.89     0.163    0.5%
   67     31.22     0.139    0.4%
   68     31.51     0.235    0.7%
   69      31.5     0.093    0.2%
   70     31.35     0.112    0.3%
   71     31.62     0.151    0.4%
   72     31.59     0.095    0.3%
   73     32.18     0.136    0.4%
   74     31.67     0.086    0.2%
   75     32.22     0.128    0.3%
   76     32.38     0.092    0.2%
   77     31.68     0.201    0.6%
   78     32.17     0.134    0.4%
   79     32.13     0.211    0.6%
   80     32.95     0.105    0.3%
   81     33.29     0.164    0.4%
   82     33.37     0.186    0.5%
   83     34.02     0.271    0.7%
   84     32.98      0.13    0.3%
   85     33.57     0.267    0.7%
   86     34.46     0.102    0.2%
   87     34.04     0.122    0.3%
   88     34.68     0.179    0.5%
   89     34.81     0.102    0.2%
   90     33.82     0.183    0.5%
   91     35.29     0.102    0.2%
   92     34.59      0.11    0.3%
   93     35.18     0.101    0.2%
   94     35.56     0.099    0.2%
   95     34.88     0.157    0.4%
   96     35.74     0.092    0.2%
   97     35.13     0.127    0.3%
   98     36.03     0.109    0.3%
   99     36.16     0.122    0.3%
  100     35.69     0.138    0.3%

Quality and confidence:
param     error
m             0

Model:
Time ~=    17.41
    + m    0.193
              µs

Reads = 3 + (0 * m)
Writes = 3 + (0 * m)

Pallet: "pallet_membership", Extrinsic: "change_key", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,31908,1476,0,0,0,0,0
1,17631,1334,0,0,0,0,0
1,17488,1370,0,0,0,0,0
1,17725,1332,0,0,0,0,0
1,17475,1329,0,0,0,0,0
1,17380,1317,0,0,0,0,0
1,17372,1346,0,0,0,0,0
1,17516,1254,0,0,0,0,0
1,17495,1305,0,0,0,0,0
1,17277,1322,0,0,0,0,0
1,17708,1291,0,0,0,0,0
1,17388,1321,0,0,0,0,0
1,17224,1331,0,0,0,0,0
1,17076,1314,0,0,0,0,0
1,16933,1324,0,0,0,0,0
1,17201,1331,0,0,0,0,0
1,17287,1254,0,0,0,0,0
1,17250,1237,0,0,0,0,0
1,17154,1284,0,0,0,0,0
1,17192,1314,0,0,0,0,0
2,19495,1536,0,0,0,0,0
2,17680,1419,0,0,0,0,0
2,17578,1359,0,0,0,0,0
2,17700,1344,0,0,0,0,0
2,17442,1316,0,0,0,0,0
2,17557,1346,0,0,0,0,0
2,17264,1412,0,0,0,0,0
2,17478,1318,0,0,0,0,0
2,17942,1309,0,0,0,0,0
2,17494,1274,0,0,0,0,0
2,17667,1332,0,0,0,0,0
2,17661,1321,0,0,0,0,0
2,17246,1313,0,0,0,0,0
2,17411,1308,0,0,0,0,0
2,17456,1332,0,0,0,0,0
2,17721,1340,0,0,0,0,0
2,17108,1268,0,0,0,0,0
2,17599,1299,0,0,0,0,0
2,17304,1368,0,0,0,0,0
2,17277,1237,0,0,0,0,0
3,20391,1513,0,0,0,0,0
3,18336,1385,0,0,0,0,0
3,18018,1306,0,0,0,0,0
3,17798,1356,0,0,0,0,0
3,17938,1362,0,0,0,0,0
3,17704,1355,0,0,0,0,0
3,17710,1372,0,0,0,0,0
3,17808,1432,0,0,0,0,0
3,17800,1314,0,0,0,0,0
3,17994,1321,0,0,0,0,0
3,18094,1346,0,0,0,0,0
3,18061,1473,0,0,0,0,0
3,17654,1414,0,0,0,0,0
3,17643,1386,0,0,0,0,0
3,17770,1364,0,0,0,0,0
3,18132,1392,0,0,0,0,0
3,18181,1351,0,0,0,0,0
3,17980,1344,0,0,0,0,0
3,17842,1431,0,0,0,0,0
3,17561,1384,0,0,0,0,0
4,20432,1478,0,0,0,0,0
4,18577,1403,0,0,0,0,0
4,18530,1359,0,0,0,0,0
4,18246,1388,0,0,0,0,0
4,18318,1310,0,0,0,0,0
4,18618,1317,0,0,0,0,0
4,17908,1335,0,0,0,0,0
4,18120,1313,0,0,0,0,0
4,17858,1382,0,0,0,0,0
4,18418,1320,0,0,0,0,0
4,18074,1312,0,0,0,0,0
4,17967,1284,0,0,0,0,0
4,18047,1335,0,0,0,0,0
4,17787,1296,0,0,0,0,0
4,17907,1303,0,0,0,0,0
4,18051,1375,0,0,0,0,0
4,18030,1330,0,0,0,0,0
4,17866,1343,0,0,0,0,0
4,17929,1295,0,0,0,0,0
4,17898,1267,0,0,0,0,0
5,20049,1521,0,0,0,0,0
5,18881,1444,0,0,0,0,0
5,19008,1401,0,0,0,0,0
5,18638,1408,0,0,0,0,0
5,18438,1320,0,0,0,0,0
5,18664,1332,0,0,0,0,0
5,18404,1337,0,0,0,0,0
5,18148,1336,0,0,0,0,0
5,18459,1310,0,0,0,0,0
5,18285,1338,0,0,0,0,0
5,18292,1350,0,0,0,0,0
5,18213,1365,0,0,0,0,0
5,18495,1346,0,0,0,0,0
5,18272,1303,0,0,0,0,0
5,18355,1317,0,0,0,0,0
5,18159,1328,0,0,0,0,0
5,18320,1305,0,0,0,0,0
5,18129,1331,0,0,0,0,0
5,18068,1323,0,0,0,0,0
5,18358,1314,0,0,0,0,0
6,20322,1612,0,0,0,0,0
6,18577,1380,0,0,0,0,0
6,18485,1376,0,0,0,0,0
6,18321,1377,0,0,0,0,0
6,18217,1341,0,0,0,0,0
6,18096,1265,0,0,0,0,0
6,18080,1366,0,0,0,0,0
6,17963,1365,0,0,0,0,0
6,17983,1394,0,0,0,0,0
6,18036,1331,0,0,0,0,0
6,18368,1343,0,0,0,0,0
6,18217,1349,0,0,0,0,0
6,18004,1280,0,0,0,0,0
6,17996,1388,0,0,0,0,0
6,18197,1405,0,0,0,0,0
6,17923,1358,0,0,0,0,0
6,17725,1388,0,0,0,0,0
6,18074,1391,0,0,0,0,0
6,17950,1378,0,0,0,0,0
6,17921,1314,0,0,0,0,0
7,20145,1440,0,0,0,0,0
7,18817,1319,0,0,0,0,0
7,18744,1334,0,0,0,0,0
7,18668,1370,0,0,0,0,0
7,18703,1314,0,0,0,0,0
7,18519,1374,0,0,0,0,0
7,18221,1336,0,0,0,0,0
7,18682,1351,0,0,0,0,0
7,18257,1357,0,0,0,0,0
7,18198,1363,0,0,0,0,0
7,18596,1332,0,0,0,0,0
7,18515,1337,0,0,0,0,0
7,18115,1316,0,0,0,0,0
7,18490,1333,0,0,0,0,0
7,18002,1349,0,0,0,0,0
7,18818,1363,0,0,0,0,0
7,18223,1345,0,0,0,0,0
7,18247,1534,0,0,0,0,0
7,18866,1326,0,0,0,0,0
7,19029,1395,0,0,0,0,0
8,20362,1517,0,0,0,0,0
8,18890,1385,0,0,0,0,0
8,18740,1280,0,0,0,0,0
8,18814,1330,0,0,0,0,0
8,18485,1358,0,0,0,0,0
8,18536,1289,0,0,0,0,0
8,18607,1279,0,0,0,0,0
8,18119,1296,0,0,0,0,0
8,18294,1322,0,0,0,0,0
8,18516,1353,0,0,0,0,0
8,18479,1243,0,0,0,0,0
8,18224,1243,0,0,0,0,0
8,18254,1226,0,0,0,0,0
8,18609,1308,0,0,0,0,0
8,18787,1327,0,0,0,0,0
8,18794,1252,0,0,0,0,0
8,18443,1311,0,0,0,0,0
8,18282,1253,0,0,0,0,0
8,18360,1323,0,0,0,0,0
8,18367,1278,0,0,0,0,0
9,20085,1461,0,0,0,0,0
9,18666,1378,0,0,0,0,0
9,18639,1295,0,0,0,0,0
9,18225,1311,0,0,0,0,0
9,18192,1322,0,0,0,0,0
9,18152,1291,0,0,0,0,0
9,18144,1308,0,0,0,0,0
9,18023,1250,0,0,0,0,0
9,18325,1343,0,0,0,0,0
9,18179,1343,0,0,0,0,0
9,17797,1304,0,0,0,0,0
9,18370,1332,0,0,0,0,0
9,17764,1273,0,0,0,0,0
9,18108,1352,0,0,0,0,0
9,18123,1278,0,0,0,0,0
9,18450,1301,0,0,0,0,0
9,18033,1283,0,0,0,0,0
9,18363,1327,0,0,0,0,0
9,18190,1315,0,0,0,0,0
9,18625,1298,0,0,0,0,0
10,20810,1546,0,0,0,0,0
10,19499,1380,0,0,0,0,0
10,19327,1386,0,0,0,0,0
10,19150,1326,0,0,0,0,0
10,18918,1348,0,0,0,0,0
10,18861,1312,0,0,0,0,0
10,19187,1374,0,0,0,0,0
10,19008,1385,0,0,0,0,0
10,18935,1472,0,0,0,0,0
10,19152,1321,0,0,0,0,0
10,18936,1408,0,0,0,0,0
10,19017,1424,0,0,0,0,0
10,18808,1399,0,0,0,0,0
10,19007,1383,0,0,0,0,0
10,18832,1390,0,0,0,0,0
10,18712,1343,0,0,0,0,0
10,18509,1340,0,0,0,0,0
10,18820,1321,0,0,0,0,0
10,19255,1306,0,0,0,0,0
10,19025,1269,0,0,0,0,0
11,20668,1603,0,0,0,0,0
11,19529,1427,0,0,0,0,0
11,19569,1389,0,0,0,0,0
11,19432,1359,0,0,0,0,0
11,19425,1345,0,0,0,0,0
11,19036,1359,0,0,0,0,0
11,19225,1369,0,0,0,0,0
11,19004,1348,0,0,0,0,0
11,18784,1342,0,0,0,0,0
11,18843,1275,0,0,0,0,0
11,19402,1326,0,0,0,0,0
11,18972,1329,0,0,0,0,0
11,19074,1366,0,0,0,0,0
11,19140,1347,0,0,0,0,0
11,18811,1416,0,0,0,0,0
11,19068,1408,0,0,0,0,0
11,19277,1366,0,0,0,0,0
11,19086,1380,0,0,0,0,0
11,18799,1354,0,0,0,0,0
11,18811,1372,0,0,0,0,0
12,21203,1517,0,0,0,0,0
12,19383,1280,0,0,0,0,0
12,19241,1353,0,0,0,0,0
12,18933,1346,0,0,0,0,0
12,18870,1370,0,0,0,0,0
12,18653,1357,0,0,0,0,0
12,18501,1294,0,0,0,0,0
12,18758,1301,0,0,0,0,0
12,19021,1354,0,0,0,0,0
12,18872,1304,0,0,0,0,0
12,18308,1339,0,0,0,0,0
12,18676,1365,0,0,0,0,0
12,18968,1371,0,0,0,0,0
12,18570,1292,0,0,0,0,0
12,18700,1303,0,0,0,0,0
12,18875,1334,0,0,0,0,0
12,18651,1387,0,0,0,0,0
12,18798,1359,0,0,0,0,0
12,19075,1319,0,0,0,0,0
12,18955,1337,0,0,0,0,0
13,20991,1596,0,0,0,0,0
13,19649,1360,0,0,0,0,0
13,19064,1378,0,0,0,0,0
13,19078,1371,0,0,0,0,0
13,19571,1356,0,0,0,0,0
13,19034,1342,0,0,0,0,0
13,19179,1385,0,0,0,0,0
13,19105,1333,0,0,0,0,0
13,18740,1295,0,0,0,0,0
13,18631,1286,0,0,0,0,0
13,18841,1341,0,0,0,0,0
13,18855,1292,0,0,0,0,0
13,18892,1337,0,0,0,0,0
13,18824,1309,0,0,0,0,0
13,18903,1318,0,0,0,0,0
13,19074,1305,0,0,0,0,0
13,18905,1319,0,0,0,0,0
13,19006,1349,0,0,0,0,0
13,19195,1352,0,0,0,0,0
13,18941,1326,0,0,0,0,0
14,20884,1501,0,0,0,0,0
14,19907,1427,0,0,0,0,0
14,25780,1346,0,0,0,0,0
14,19092,1314,0,0,0,0,0
14,19176,1315,0,0,0,0,0
14,18994,1291,0,0,0,0,0
14,19578,1363,0,0,0,0,0
14,19308,1330,0,0,0,0,0
14,19123,1239,0,0,0,0,0
14,18996,1401,0,0,0,0,0
14,19309,1378,0,0,0,0,0
14,19135,1323,0,0,0,0,0
14,18955,1297,0,0,0,0,0
14,18836,1296,0,0,0,0,0
14,19020,1301,0,0,0,0,0
14,19004,1320,0,0,0,0,0
14,18885,1313,0,0,0,0,0
14,19019,1360,0,0,0,0,0
14,19345,1333,0,0,0,0,0
14,19117,1299,0,0,0,0,0
15,20885,1594,0,0,0,0,0
15,19661,1328,0,0,0,0,0
15,18824,1376,0,0,0,0,0
15,18861,1372,0,0,0,0,0
15,19020,1354,0,0,0,0,0
15,19138,1379,0,0,0,0,0
15,19215,1343,0,0,0,0,0
15,18710,1521,0,0,0,0,0
15,19018,1415,0,0,0,0,0
15,19343,1405,0,0,0,0,0
15,19418,1331,0,0,0,0,0
15,18820,1311,0,0,0,0,0
15,19119,1352,0,0,0,0,0
15,18927,1363,0,0,0,0,0
15,18795,1270,0,0,0,0,0
15,18746,1325,0,0,0,0,0
15,19250,1352,0,0,0,0,0
15,19125,1382,0,0,0,0,0
15,18965,1378,0,0,0,0,0
15,18843,1358,0,0,0,0,0
16,21403,1532,0,0,0,0,0
16,19580,1397,0,0,0,0,0
16,19679,1375,0,0,0,0,0
16,19365,1366,0,0,0,0,0
16,19580,1372,0,0,0,0,0
16,19595,1416,0,0,0,0,0
16,19384,1407,0,0,0,0,0
16,19245,1378,0,0,0,0,0
16,19162,1329,0,0,0,0,0
16,19272,1359,0,0,0,0,0
16,19219,1357,0,0,0,0,0
16,18955,1390,0,0,0,0,0
16,18770,1493,0,0,0,0,0
16,19391,1384,0,0,0,0,0
16,19109,1312,0,0,0,0,0
16,18868,1380,0,0,0,0,0
16,19341,1356,0,0,0,0,0
16,19206,1436,0,0,0,0,0
16,18969,1380,0,0,0,0,0
16,19143,1369,0,0,0,0,0
17,20988,1460,0,0,0,0,0
17,19440,1269,0,0,0,0,0
17,19204,1299,0,0,0,0,0
17,18864,1303,0,0,0,0,0
17,18868,1298,0,0,0,0,0
17,19163,1296,0,0,0,0,0
17,18833,1360,0,0,0,0,0
17,18807,1305,0,0,0,0,0
17,18672,1310,0,0,0,0,0
17,19071,1326,0,0,0,0,0
17,18804,1276,0,0,0,0,0
17,18838,1308,0,0,0,0,0
17,18541,1281,0,0,0,0,0
17,19068,1307,0,0,0,0,0
17,18773,1374,0,0,0,0,0
17,18941,1301,0,0,0,0,0
17,18968,1293,0,0,0,0,0
17,23577,1376,0,0,0,0,0
17,19157,1298,0,0,0,0,0
17,18840,1244,0,0,0,0,0
18,21330,1491,0,0,0,0,0
18,19927,1378,0,0,0,0,0
18,19653,1391,0,0,0,0,0
18,19481,1389,0,0,0,0,0
18,19648,1349,0,0,0,0,0
18,19659,1307,0,0,0,0,0
18,19868,1325,0,0,0,0,0
18,19552,1289,0,0,0,0,0
18,19311,1271,0,0,0,0,0
18,19633,1278,0,0,0,0,0
18,19567,1361,0,0,0,0,0
18,19273,1319,0,0,0,0,0
18,19577,1391,0,0,0,0,0
18,19566,1336,0,0,0,0,0
18,19576,1355,0,0,0,0,0
18,19425,1312,0,0,0,0,0
18,19216,1381,0,0,0,0,0
18,19839,1297,0,0,0,0,0
18,19389,1329,0,0,0,0,0
18,19601,1306,0,0,0,0,0
19,21050,1516,0,0,0,0,0
19,19987,1324,0,0,0,0,0
19,19138,1358,0,0,0,0,0
19,19087,1391,0,0,0,0,0
19,19346,1323,0,0,0,0,0
19,19319,1401,0,0,0,0,0
19,18926,1413,0,0,0,0,0
19,19607,1479,0,0,0,0,0
19,19433,1384,0,0,0,0,0
19,19068,1399,0,0,0,0,0
19,19100,1411,0,0,0,0,0
19,19161,1387,0,0,0,0,0
19,19468,1378,0,0,0,0,0
19,19403,1393,0,0,0,0,0
19,19199,1359,0,0,0,0,0
19,18866,1395,0,0,0,0,0
19,18891,1416,0,0,0,0,0
19,19328,1395,0,0,0,0,0
19,19261,1426,0,0,0,0,0
19,19276,1432,0,0,0,0,0
20,21510,1519,0,0,0,0,0
20,21018,1387,0,0,0,0,0
20,20351,1350,0,0,0,0,0
20,20053,1315,0,0,0,0,0
20,19499,1320,0,0,0,0,0
20,19339,1368,0,0,0,0,0
20,19651,1429,0,0,0,0,0
20,19529,1391,0,0,0,0,0
20,19548,1411,0,0,0,0,0
20,19598,1383,0,0,0,0,0
20,19537,1325,0,0,0,0,0
20,19469,1379,0,0,0,0,0
20,19746,1436,0,0,0,0,0
20,19983,1335,0,0,0,0,0
20,19704,1346,0,0,0,0,0
20,19669,1355,0,0,0,0,0
20,19751,1335,0,0,0,0,0
20,19697,1382,0,0,0,0,0
20,19899,1356,0,0,0,0,0
20,19697,1307,0,0,0,0,0
21,22254,1525,0,0,0,0,0
21,20081,1420,0,0,0,0,0
21,20155,1367,0,0,0,0,0
21,19782,1353,0,0,0,0,0
21,26168,1365,0,0,0,0,0
21,19696,1321,0,0,0,0,0
21,20054,1378,0,0,0,0,0
21,20033,1385,0,0,0,0,0
21,19681,1325,0,0,0,0,0
21,19664,1321,0,0,0,0,0
21,19575,1345,0,0,0,0,0
21,20746,1455,0,0,0,0,0
21,19823,1323,0,0,0,0,0
21,19785,1341,0,0,0,0,0
21,19875,1268,0,0,0,0,0
21,19789,1351,0,0,0,0,0
21,19555,1376,0,0,0,0,0
21,19948,1353,0,0,0,0,0
21,19841,1364,0,0,0,0,0
21,20094,1375,0,0,0,0,0
22,21566,1536,0,0,0,0,0
22,20766,1316,0,0,0,0,0
22,20209,1352,0,0,0,0,0
22,19903,1326,0,0,0,0,0
22,19924,1325,0,0,0,0,0
22,20275,1303,0,0,0,0,0
22,19814,1319,0,0,0,0,0
22,20874,1374,0,0,0,0,0
22,19830,1312,0,0,0,0,0
22,20128,1364,0,0,0,0,0
22,19927,1283,0,0,0,0,0
22,19683,1350,0,0,0,0,0
22,19769,1236,0,0,0,0,0
22,19587,1322,0,0,0,0,0
22,19579,1335,0,0,0,0,0
22,19789,1315,0,0,0,0,0
22,19790,1327,0,0,0,0,0
22,19875,1353,0,0,0,0,0
22,19619,1331,0,0,0,0,0
22,19678,1290,0,0,0,0,0
23,21688,1554,0,0,0,0,0
23,20326,1392,0,0,0,0,0
23,20184,1298,0,0,0,0,0
23,19438,1340,0,0,0,0,0
23,19708,1322,0,0,0,0,0
23,19757,1345,0,0,0,0,0
23,19667,1368,0,0,0,0,0
23,19503,1368,0,0,0,0,0
23,19594,1376,0,0,0,0,0
23,19903,1350,0,0,0,0,0
23,20799,1380,0,0,0,0,0
23,20393,1356,0,0,0,0,0
23,19921,1400,0,0,0,0,0
23,19965,1347,0,0,0,0,0
23,19804,1410,0,0,0,0,0
23,20074,1335,0,0,0,0,0
23,20093,1258,0,0,0,0,0
23,20010,1373,0,0,0,0,0
23,19860,1336,0,0,0,0,0
23,19699,1329,0,0,0,0,0
24,21447,1469,0,0,0,0,0
24,20098,1374,0,0,0,0,0
24,19855,1341,0,0,0,0,0
24,19790,1316,0,0,0,0,0
24,19553,1352,0,0,0,0,0
24,19547,1344,0,0,0,0,0
24,19461,1315,0,0,0,0,0
24,19976,1250,0,0,0,0,0
24,19889,1295,0,0,0,0,0
24,19851,1297,0,0,0,0,0
24,19987,1293,0,0,0,0,0
24,19586,1305,0,0,0,0,0
24,41463,1404,0,0,0,0,0
24,20089,1321,0,0,0,0,0
24,19912,1347,0,0,0,0,0
24,20332,1292,0,0,0,0,0
24,20198,1360,0,0,0,0,0
24,20319,1335,0,0,0,0,0
24,20472,1318,0,0,0,0,0
24,20347,1360,0,0,0,0,0
25,21948,1531,0,0,0,0,0
25,20789,1448,0,0,0,0,0
25,20291,1381,0,0,0,0,0
25,20130,1402,0,0,0,0,0
25,19882,1375,0,0,0,0,0
25,20319,1432,0,0,0,0,0
25,20159,1329,0,0,0,0,0
25,20303,1319,0,0,0,0,0
25,19830,1316,0,0,0,0,0
25,20409,1368,0,0,0,0,0
25,20362,1320,0,0,0,0,0
25,20343,1304,0,0,0,0,0
25,20419,1300,0,0,0,0,0
25,20358,1354,0,0,0,0,0
25,20911,1350,0,0,0,0,0
25,20224,1321,0,0,0,0,0
25,20235,1357,0,0,0,0,0
25,20603,1290,0,0,0,0,0
25,20163,1334,0,0,0,0,0
25,20108,1292,0,0,0,0,0
26,21450,1433,0,0,0,0,0
26,20486,1328,0,0,0,0,0
26,19883,1376,0,0,0,0,0
26,19821,1396,0,0,0,0,0
26,19818,1294,0,0,0,0,0
26,20106,1342,0,0,0,0,0
26,20281,1303,0,0,0,0,0
26,20153,1349,0,0,0,0,0
26,19968,1367,0,0,0,0,0
26,19593,1264,0,0,0,0,0
26,20074,1276,0,0,0,0,0
26,20204,1328,0,0,0,0,0
26,20277,1348,0,0,0,0,0
26,20091,1298,0,0,0,0,0
26,19840,1353,0,0,0,0,0
26,19885,1368,0,0,0,0,0
26,45956,1445,0,0,0,0,0
26,20407,1340,0,0,0,0,0
26,20293,1283,0,0,0,0,0
26,19983,1321,0,0,0,0,0
27,22523,1532,0,0,0,0,0
27,21629,1370,0,0,0,0,0
27,21147,1366,0,0,0,0,0
27,21133,1397,0,0,0,0,0
27,21277,1313,0,0,0,0,0
27,20794,1374,0,0,0,0,0
27,20821,1397,0,0,0,0,0
27,20995,1392,0,0,0,0,0
27,21091,1433,0,0,0,0,0
27,20973,1368,0,0,0,0,0
27,20713,1372,0,0,0,0,0
27,21112,1386,0,0,0,0,0
27,20602,1382,0,0,0,0,0
27,20900,1349,0,0,0,0,0
27,21157,1322,0,0,0,0,0
27,21278,1357,0,0,0,0,0
27,20744,1357,0,0,0,0,0
27,21038,1478,0,0,0,0,0
27,21037,1358,0,0,0,0,0
27,20934,1345,0,0,0,0,0
28,22510,1490,0,0,0,0,0
28,21008,1393,0,0,0,0,0
28,21239,1303,0,0,0,0,0
28,20530,1278,0,0,0,0,0
28,20713,1290,0,0,0,0,0
28,20337,1309,0,0,0,0,0
28,21345,1308,0,0,0,0,0
28,20841,1221,0,0,0,0,0
28,20839,1330,0,0,0,0,0
28,20438,1341,0,0,0,0,0
28,20429,1354,0,0,0,0,0
28,20354,1343,0,0,0,0,0
28,20607,1311,0,0,0,0,0
28,21178,1394,0,0,0,0,0
28,20587,1355,0,0,0,0,0
28,20554,1318,0,0,0,0,0
28,20798,1356,0,0,0,0,0
28,20539,1303,0,0,0,0,0
28,20297,1342,0,0,0,0,0
28,20822,1350,0,0,0,0,0
29,22774,1574,0,0,0,0,0
29,21622,1385,0,0,0,0,0
29,21648,1348,0,0,0,0,0
29,20859,1365,0,0,0,0,0
29,20980,1362,0,0,0,0,0
29,20824,1381,0,0,0,0,0
29,21075,1330,0,0,0,0,0
29,20940,1387,0,0,0,0,0
29,20504,1392,0,0,0,0,0
29,20815,1348,0,0,0,0,0
29,20734,1376,0,0,0,0,0
29,20495,1329,0,0,0,0,0
29,20658,1374,0,0,0,0,0
29,20695,1390,0,0,0,0,0
29,20813,1397,0,0,0,0,0
29,20703,1377,0,0,0,0,0
29,20832,1370,0,0,0,0,0
29,20856,1322,0,0,0,0,0
29,20550,1341,0,0,0,0,0
29,20264,1334,0,0,0,0,0
30,22739,1499,0,0,0,0,0
30,21165,1315,0,0,0,0,0
30,20923,1354,0,0,0,0,0
30,20369,1315,0,0,0,0,0
30,20707,1358,0,0,0,0,0
30,20590,1358,0,0,0,0,0
30,20374,1342,0,0,0,0,0
30,20205,1334,0,0,0,0,0
30,20176,1327,0,0,0,0,0
30,20502,1315,0,0,0,0,0
30,20490,1327,0,0,0,0,0
30,20736,1336,0,0,0,0,0
30,20735,1276,0,0,0,0,0
30,21215,1393,0,0,0,0,0
30,20526,1331,0,0,0,0,0
30,20125,1300,0,0,0,0,0
30,20301,1348,0,0,0,0,0
30,20635,1300,0,0,0,0,0
30,20145,1310,0,0,0,0,0
30,20664,1268,0,0,0,0,0
31,22097,1502,0,0,0,0,0
31,20949,1383,0,0,0,0,0
31,20751,1357,0,0,0,0,0
31,20448,1405,0,0,0,0,0
31,20639,1388,0,0,0,0,0
31,20312,1303,0,0,0,0,0
31,20688,1372,0,0,0,0,0
31,20773,1332,0,0,0,0,0
31,20453,1356,0,0,0,0,0
31,20594,1399,0,0,0,0,0
31,20394,1399,0,0,0,0,0
31,20511,1393,0,0,0,0,0
31,20178,1373,0,0,0,0,0
31,20701,1286,0,0,0,0,0
31,20504,1308,0,0,0,0,0
31,20675,1337,0,0,0,0,0
31,20524,1348,0,0,0,0,0
31,20579,1425,0,0,0,0,0
31,20590,1343,0,0,0,0,0
31,20464,1319,0,0,0,0,0
32,22206,1471,0,0,0,0,0
32,20746,1349,0,0,0,0,0
32,20516,1270,0,0,0,0,0
32,20216,1326,0,0,0,0,0
32,20553,1231,0,0,0,0,0
32,20713,1275,0,0,0,0,0
32,20897,1257,0,0,0,0,0
32,20687,1306,0,0,0,0,0
32,20707,1343,0,0,0,0,0
32,20236,1310,0,0,0,0,0
32,20097,1278,0,0,0,0,0
32,20136,1298,0,0,0,0,0
32,20393,1344,0,0,0,0,0
32,20346,1300,0,0,0,0,0
32,20315,1248,0,0,0,0,0
32,23056,1356,0,0,0,0,0
32,20738,1356,0,0,0,0,0
32,20650,1267,0,0,0,0,0
32,20518,1285,0,0,0,0,0
32,20228,1232,0,0,0,0,0
33,24214,1508,0,0,0,0,0
