Pallet: "pallet_collective", Extrinsic: "set_members", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,n,p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1024,78,100,48483,1511,0,0,0,0,0
1024,78,100,48805,1568,0,0,0,0,0
1024,78,100,49041,1577,0,0,0,0,0
1024,78,100,49461,1507,0,0,0,0,0
1024,78,100,48440,1549,0,0,0,0,0
1024,78,100,48276,1555,0,0,0,0,0
1024,78,100,48590,1612,0,0,0,0,0
1024,78,100,48757,1562,0,0,0,0,0
1024,78,100,48870,1602,0,0,0,0,0
1024,78,100,48828,1541,0,0,0,0,0
1024,78,100,48625,1508,0,0,0,0,0
1024,78,100,48083,1507,0,0,0,0,0
1024,78,100,48459,1553,0,0,0,0,0
1024,78,100,50573,1585,0,0,0,0,0
1024,78,100,48939,1561,0,0,0,0,0
1024,78,100,48542,1562,0,0,0,0,0
1024,79,100,57352,1654,0,0,0,0,0
1024,79,100,53509,1607,0,0,0,0,0
1024,79,100,53130,1612,0,0,0,0,0
1024,79,100,53432,1705,0,0,0,0,0
1024,79,100,53339,1617,0,0,0,0,0
1024,79,100,53352,1602,0,0,0,0,0
1024,79,100,53391,1654,0,0,0,0,0
1024,79,100,53701,1636,0,0,0,0,0
1024,79,100,53335,1597,0,0,0,0,0
1024,79,100,53073,1599,0,0,0,0,0
1024,79,100,53401,1601,0,0,0,0,0
1024,79,100,53177,1595,0,0,0,0,0
1024,79,100,52958,1660,0,0,0,0,0
1024,79,100,52655,1646,0,0,0,0,0
1024,79,100,53516,1583,0,0,0,0,0
1024,79,100,53568,1635,0,0,0,0,0
1024,79,100,53432,1609,0,0,0,0,0
1024,79,100,55539,1581,0,0,0,0,0
1024,79,100,53295,1566,0,0,0,0,0
1024,79,100,53302,1643,0,0,0,0,0
1024,80,100,56922,1577,0,0,0,0,0
1024,80,100,53331,1569,0,0,0,0,0
1024,80,100,48763,1568,0,0,0,0,0
1024,80,100,53790,1517,0,0,0,0,0
1024,80,100,53976,1616,0,0,0,0,0
1024,80,100,53521,1523,0,0,0,0,0
1024,80,100,70771,1629,0,0,0,0,0
1024,80,100,53930,1531,0,0,0,0,0
1024,80,100,53078,1662,0,0,0,0,0
1024,80,100,53252,1515,0,0,0,0,0
1024,80,100,53729,1528,0,0,0,0,0
1024,80,100,53621,1559,0,0,0,0,0
1024,80,100,52952,1607,0,0,0,0,0
1024,80,100,53654,1597,0,0,0,0,0
1024,80,100,53033,1524,0,0,0,0,0
1024,80,100,53325,1492,0,0,0,0,0
1024,80,100,54034,1590,0,0,0,0,0
1024,80,100,55007,1527,0,0,0,0,0
1024,80,100,54005,1534,0,0,0,0,0
1024,80,100,53503,1545,0,0,0,0,0
1024,81,100,57241,1621,0,0,0,0,0
1024,81,100,53861,1547,0,0,0,0,0
1024,81,100,52930,1642,0,0,0,0,0
1024,81,100,54094,1596,0,0,0,0,0
1024,81,100,53422,1601,0,0,0,0,0
1024,81,100,54641,1541,0,0,0,0,0
1024,81,100,53782,1594,0,0,0,0,0
1024,81,100,53447,1534,0,0,0,0,0
1024,81,100,53656,1599,0,0,0,0,0
1024,81,100,53222,1539,0,0,0,0,0
1024,81,100,53522,1587,0,0,0,0,0
1024,81,100,53439,1569,0,0,0,0,0
1024,81,100,53597,1530,0,0,0,0,0
1024,81,100,53917,1540,0,0,0,0,0
1024,81,100,56763,1569,0,0,0,0,0
1024,81,100,54333,1601,0,0,0,0,0
1024,81,100,58531,1600,0,0,0,0,0
1024,81,100,56000,1584,0,0,0,0,0
1024,81,100,53557,1544,0,0,0,0,0
1024,81,100,53112,1581,0,0,0,0,0
1024,82,100,52605,1597,0,0,0,0,0
1024,82,100,49103,1508,0,0,0,0,0
1024,82,100,48697,1533,0,0,0,0,0
1024,82,100,77404,1528,0,0,0,0,0
1024,82,100,48933,1542,0,0,0,0,0
1024,82,100,54326,1540,0,0,0,0,0
1024,82,100,53849,1504,0,0,0,0,0
1024,82,100,53550,1489,0,0,0,0,0
1024,82,100,49166,1534,0,0,0,0,0
1024,82,100,49086,1517,0,0,0,0,0
1024,82,100,48740,1567,0,0,0,0,0
1024,82,100,49095,1532,0,0,0,0,0
1024,82,100,54277,1508,0,0,0,0,0
1024,82,100,54166,1536,0,0,0,0,0
1024,82,100,49361,1497,0,0,0,0,0
1024,82,100,49120,1526,0,0,0,0,0
1024,82,100,53915,1521,0,0,0,0,0
1024,82,100,56352,1527,0,0,0,0,0
1024,82,100,53711,1517,0,0,0,0,0
1024,82,100,53850,1580,0,0,0,0,0
1024,83,100,57676,1637,0,0,0,0,0
1024,83,100,90415,1633,0,0,0,0,0
1024,83,100,53609,1663,0,0,0,0,0
1024,83,100,54167,1561,0,0,0,0,0
1024,83,100,55264,1595,0,0,0,0,0
1024,83,100,66869,1592,0,0,0,0,0
1024,83,100,53598,1568,0,0,0,0,0
1024,83,100,53975,1589,0,0,0,0,0
1024,83,100,49706,1539,0,0,0,0,0
1024,83,100,53825,1710,0,0,0,0,0
1024,83,100,48732,1556,0,0,0,0,0
1024,83,100,53225,1688,0,0,0,0,0
1024,83,100,52901,1572,0,0,0,0,0
1024,83,100,49142,1656,0,0,0,0,0
1024,83,100,48558,1590,0,0,0,0,0
1024,83,100,49409,1702,0,0,0,0,0
1024,83,100,53767,1557,0,0,0,0,0
1024,83,100,55785,1598,0,0,0,0,0
1024,83,100,49463,1582,0,0,0,0,0
1024,83,100,54723,1621,0,0,0,0,0
1024,84,100,52468,1718,0,0,0,0,0
1024,84,100,49027,1581,0,0,0,0,0
1024,84,100,49594,1576,0,0,0,0,0
1024,84,100,49194,1571,0,0,0,0,0
1024,84,100,49523,1598,0,0,0,0,0
1024,84,100,49278,1584,0,0,0,0,0
1024,84,100,48643,1672,0,0,0,0,0
1024,84,100,48726,1617,0,0,0,0,0
1024,84,100,49490,1558,0,0,0,0,0
1024,84,100,48721,1484,0,0,0,0,0
1024,84,100,49132,1511,0,0,0,0,0
1024,84,100,48716,1548,0,0,0,0,0
1024,84,100,48857,1551,0,0,0,0,0
1024,84,100,48581,1592,0,0,0,0,0
1024,84,100,49383,1596,0,0,0,0,0
1024,84,100,48417,1557,0,0,0,0,0
1024,84,100,53649,1535,0,0,0,0,0
1024,84,100,51452,1546,0,0,0,0,0
1024,84,100,48736,1557,0,0,0,0,0
1024,84,100,48979,1582,0,0,0,0,0
1024,85,100,57224,1594,0,0,0,0,0
1024,85,100,49749,1545,0,0,0,0,0
1024,85,100,49176,1485,0,0,0,0,0
1024,85,100,48921,1562,0,0,0,0,0
1024,85,100,48708,1534,0,0,0,0,0
1024,85,100,48929,1586,0,0,0,0,0
1024,85,100,48441,1603,0,0,0,0,0
1024,85,100,53525,1547,0,0,0,0,0
1024,85,100,54418,1568,0,0,0,0,0
1024,85,100,48750,1571,0,0,0,0,0
1024,85,100,48619,1565,0,0,0,0,0
1024,85,100,48772,1557,0,0,0,0,0
1024,85,100,48968,1565,0,0,0,0,0
1024,85,100,55456,1598,0,0,0,0,0
1024,85,100,54294,1525,0,0,0,0,0
1024,85,100,48828,1566,0,0,0,0,0
1024,85,100,48723,1521,0,0,0,0,0
1024,85,100,51198,1539,0,0,0,0,0
1024,85,100,49350,1547,0,0,0,0,0
1024,85,100,48889,1541,0,0,0,0,0
1024,86,100,58109,1636,0,0,0,0,0
1024,86,100,54156,1549,0,0,0,0,0
1024,86,100,54433,1585,0,0,0,0,0
1024,86,100,49545,1702,0,0,0,0,0
1024,86,100,49420,1736,0,0,0,0,0
1024,86,100,49457,1570,0,0,0,0,0
1024,86,100,49395,1619,0,0,0,0,0
1024,86,100,54374,1632,0,0,0,0,0
1024,86,100,54478,1577,0,0,0,0,0
1024,86,100,53739,1632,0,0,0,0,0
1024,86,100,49186,1548,0,0,0,0,0
1024,86,100,49353,1623,0,0,0,0,0
1024,86,100,54493,1595,0,0,0,0,0
1024,86,100,53825,1600,0,0,0,0,0
1024,86,100,49128,1602,0,0,0,0,0
1024,86,100,54316,1568,0,0,0,0,0
1024,86,100,53779,1597,0,0,0,0,0
1024,86,100,56690,1610,0,0,0,0,0
1024,86,100,54274,1589,0,0,0,0,0
1024,86,100,53780,1570,0,0,0,0,0
1024,87,100,52491,1716,0,0,0,0,0
1024,87,100,54476,1556,0,0,0,0,0
1024,87,100,54110,1616,0,0,0,0,0
1024,87,100,49579,1666,0,0,0,0,0
1024,87,100,54631,1627,0,0,0,0,0
1024,87,100,49512,1671,0,0,0,0,0
1024,87,100,49533,1538,0,0,0,0,0
1024,87,100,53564,1597,0,0,0,0,0
1024,87,100,54377,1578,0,0,0,0,0
1024,87,100,54314,1559,0,0,0,0,0
1024,87,100,54274,1585,0,0,0,0,0
1024,87,100,55226,1619,0,0,0,0,0
1024,87,100,54117,1599,0,0,0,0,0
1024,87,100,49015,1620,0,0,0,0,0
1024,87,100,53950,1631,0,0,0,0,0
1024,87,100,54195,1629,0,0,0,0,0
1024,87,100,49314,1572,0,0,0,0,0
1024,87,100,51381,1614,0,0,0,0,0
1024,87,100,49138,1598,0,0,0,0,0
1024,87,100,49076,1608,0,0,0,0,0
1024,88,100,57401,1599,0,0,0,0,0
1024,88,100,55568,1578,0,0,0,0,0
1024,88,100,54570,1577,0,0,0,0,0
1024,88,100,54767,1574,0,0,0,0,0
1024,88,100,54664,1562,0,0,0,0,0
1024,88,100,49960,1596,0,0,0,0,0
1024,88,100,54149,1538,0,0,0,0,0
1024,88,100,49626,1620,0,0,0,0,0
1024,88,100,49788,1535,0,0,0,0,0
1024,88,100,50318,1585,0,0,0,0,0
1024,88,100,49928,1593,0,0,0,0,0
1024,88,100,49265,1592,0,0,0,0,0
1024,88,100,49694,1512,0,0,0,0,0
1024,88,100,50032,1557,0,0,0,0,0
1024,88,100,49824,1489,0,0,0,0,0
1024,88,100,49130,1547,0,0,0,0,0
1024,88,100,54499,1566,0,0,0,0,0
1024,88,100,51627,1633,0,0,0,0,0
1024,88,100,49766,1532,0,0,0,0,0
1024,88,100,49673,1572,0,0,0,0,0
1024,89,100,53321,1576,0,0,0,0,0
1024,89,100,49548,1582,0,0,0,0,0
1024,89,100,49278,1588,0,0,0,0,0
1024,89,100,49674,1575,0,0,0,0,0
1024,89,100,54439,1603,0,0,0,0,0
1024,89,100,49442,1601,0,0,0,0,0
1024,89,100,49499,1581,0,0,0,0,0
1024,89,100,49733,1570,0,0,0,0,0
1024,89,100,54454,1578,0,0,0,0,0
1024,89,100,49767,1590,0,0,0,0,0
1024,89,100,50013,1590,0,0,0,0,0
1024,89,100,49593,1603,0,0,0,0,0
1024,89,100,49695,1612,0,0,0,0,0
1024,89,100,49764,1600,0,0,0,0,0
1024,89,100,49815,1550,0,0,0,0,0
1024,89,100,50097,1527,0,0,0,0,0
1024,89,100,49640,1563,0,0,0,0,0
1024,89,100,56306,1625,0,0,0,0,0
1024,89,100,49348,1587,0,0,0,0,0
1024,89,100,49336,1534,0,0,0,0,0
1024,90,100,57815,1580,0,0,0,0,0
1024,90,100,49630,1546,0,0,0,0,0
1024,90,100,49370,1556,0,0,0,0,0
1024,90,100,54063,1528,0,0,0,0,0
1024,90,100,49070,1541,0,0,0,0,0
1024,90,100,49856,1553,0,0,0,0,0
1024,90,100,54171,1594,0,0,0,0,0
1024,90,100,54069,1555,0,0,0,0,0
1024,90,100,54904,1575,0,0,0,0,0
1024,90,100,53846,1585,0,0,0,0,0
1024,90,100,54348,1580,0,0,0,0,0
1024,90,100,53608,1581,0,0,0,0,0
1024,90,100,54462,1562,0,0,0,0,0
1024,90,100,53505,1611,0,0,0,0,0
1024,90,100,53824,1560,0,0,0,0,0
1024,90,100,53975,1592,0,0,0,0,0
1024,90,100,49284,1591,0,0,0,0,0
1024,90,100,55605,1578,0,0,0,0,0
1024,90,100,80592,1616,0,0,0,0,0
1024,90,100,54078,1468,0,0,0,0,0
1024,91,100,58196,1676,0,0,0,0,0
1024,91,100,54209,1635,0,0,0,0,0
1024,91,100,53742,1630,0,0,0,0,0
1024,91,100,53789,1648,0,0,0,0,0
1024,91,100,54850,1649,0,0,0,0,0
1024,91,100,53660,1662,0,0,0,0,0
1024,91,100,54130,1614,0,0,0,0,0
1024,91,100,54155,1643,0,0,0,0,0
1024,91,100,54752,1591,0,0,0,0,0
1024,91,100,53944,1649,0,0,0,0,0
1024,91,100,53969,1644,0,0,0,0,0
1024,91,100,54214,1616,0,0,0,0,0
1024,91,100,57305,1636,0,0,0,0,0
1024,91,100,54156,1564,0,0,0,0,0
1024,91,100,54182,1561,0,0,0,0,0
1024,91,100,54543,1594,0,0,0,0,0
1024,91,100,54448,1628,0,0,0,0,0
1024,91,100,56711,1591,0,0,0,0,0
1024,91,100,54074,1586,0,0,0,0,0
1024,91,100,54000,1674,0,0,0,0,0
1024,92,100,53549,1729,0,0,0,0,0
1024,92,100,54211,1571,0,0,0,0,0
1024,92,100,54914,1512,0,0,0,0,0
1024,92,100,54902,1549,0,0,0,0,0
1024,92,100,54449,1536,0,0,0,0,0
1024,92,100,54641,1507,0,0,0,0,0
1024,92,100,54301,1565,0,0,0,0,0
1024,92,100,54386,1579,0,0,0,0,0
1024,92,100,55000,1574,0,0,0,0,0
1024,92,100,54545,1533,0,0,0,0,0
1024,92,100,54098,1569,0,0,0,0,0
1024,92,100,49871,1550,0,0,0,0,0
1024,92,100,54715,1520,0,0,0,0,0
1024,92,100,54247,1560,0,0,0,0,0
1024,92,100,54561,1539,0,0,0,0,0
1024,92,100,54911,1558,0,0,0,0,0
1024,92,100,67394,1560,0,0,0,0,0
1024,92,100,56752,1530,0,0,0,0,0
1024,92,100,54664,1513,0,0,0,0,0
1024,92,100,54109,1509,0,0,0,0,0
1024,93,100,57993,1618,0,0,0,0,0
1024,93,100,50029,1516,0,0,0,0,0
1024,93,100,49304,1474,0,0,0,0,0
1024,93,100,50107,1501,0,0,0,0,0
1024,93,100,54607,1592,0,0,0,0,0
1024,93,100,50176,1539,0,0,0,0,0
1024,93,100,50865,1563,0,0,0,0,0
1024,93,100,54614,1565,0,0,0,0,0
1024,93,100,49757,1496,0,0,0,0,0
1024,93,100,49512,1553,0,0,0,0,0
1024,93,100,49855,1591,0,0,0,0,0
1024,93,100,49749,1530,0,0,0,0,0
1024,93,100,49745,1544,0,0,0,0,0
1024,93,100,49165,1545,0,0,0,0,0
1024,93,100,49392,1560,0,0,0,0,0
1024,93,100,49588,1574,0,0,0,0,0
1024,93,100,54061,1545,0,0,0,0,0
1024,93,100,51788,1527,0,0,0,0,0
1024,93,100,49545,1512,0,0,0,0,0
1024,93,100,49313,1551,0,0,0,0,0
1024,94,100,57694,1672,0,0,0,0,0
1024,94,100,53980,1538,0,0,0,0,0
1024,94,100,54412,1594,0,0,0,0,0
1024,94,100,54476,1647,0,0,0,0,0
1024,94,100,54376,1653,0,0,0,0,0
1024,94,100,54131,1575,0,0,0,0,0
1024,94,100,54284,1603,0,0,0,0,0
1024,94,100,55275,1637,0,0,0,0,0
1024,94,100,54166,1575,0,0,0,0,0
1024,94,100,54168,1572,0,0,0,0,0
1024,94,100,49112,1627,0,0,0,0,0
1024,94,100,49471,1604,0,0,0,0,0
1024,94,100,53550,1585,0,0,0,0,0
1024,94,100,54038,1594,0,0,0,0,0
1024,94,100,53679,1577,0,0,0,0,0
1024,94,100,49593,1574,0,0,0,0,0
1024,94,100,49713,1624,0,0,0,0,0
1024,94,100,51558,1617,0,0,0,0,0
1024,94,100,54415,1566,0,0,0,0,0
1024,94,100,49174,1700,0,0,0,0,0
1024,95,100,53810,1742,0,0,0,0,0
1024,95,100,49733,1620,0,0,0,0,0
1024,95,100,54098,1583,0,0,0,0,0
1024,95,100,50132,1738,0,0,0,0,0
1024,95,100,64591,1633,0,0,0,0,0
1024,95,100,49605,1618,0,0,0,0,0
1024,95,100,50044,1710,0,0,0,0,0
1024,95,100,54664,1660,0,0,0,0,0
1024,95,100,50260,1641,0,0,0,0,0
1024,95,100,54391,1611,0,0,0,0,0
1024,95,100,49792,1693,0,0,0,0,0
1024,95,100,49733,1773,0,0,0,0,0
1024,95,100,49621,1674,0,0,0,0,0
1024,95,100,54015,1651,0,0,0,0,0
1024,95,100,54656,1605,0,0,0,0,0
1024,95,100,54563,1607,0,0,0,0,0
1024,95,100,49895,1652,0,0,0,0,0
1024,95,100,52008,1637,0,0,0,0,0
1024,95,100,49486,1571,0,0,0,0,0
1024,95,100,54672,1590,0,0,0,0,0
1024,96,100,53764,1694,0,0,0,0,0
1024,96,100,49725,1630,0,0,0,0,0
1024,96,100,50304,1629,0,0,0,0,0
1024,96,100,50236,1624,0,0,0,0,0
1024,96,100,50368,1602,0,0,0,0,0
1024,96,100,50032,1626,0,0,0,0,0
1024,96,100,50803,1600,0,0,0,0,0
1024,96,100,50041,1616,0,0,0,0,0
1024,96,100,50822,1593,0,0,0,0,0
1024,96,100,50330,1532,0,0,0,0,0
1024,96,100,50215,1593,0,0,0,0,0
1024,96,100,50439,1634,0,0,0,0,0
1024,96,100,50275,1635,0,0,0,0,0
1024,96,100,50031,1621,0,0,0,0,0
1024,96,100,49954,1583,0,0,0,0,0
1024,96,100,50362,1550,0,0,0,0,0
1024,96,100,50067,1663,0,0,0,0,0
1024,96,100,52270,1617,0,0,0,0,0
1024,96,100,50029,1554,0,0,0,0,0
1024,96,100,50371,1537,0,0,0,0,0
1024,97,100,52848,1826,0,0,0,0,0
1024,97,100,50040,1641,0,0,0,0,0
1024,97,100,50040,1670,0,0,0,0,0
1024,97,100,50259,1583,0,0,0,0,0
1024,97,100,54441,1627,0,0,0,0,0
1024,97,100,54047,1692,0,0,0,0,0
1024,97,100,54077,1632,0,0,0,0,0
1024,97,100,54372,1641,0,0,0,0,0
1024,97,100,54236,1668,0,0,0,0,0
1024,97,100,49842,1632,0,0,0,0,0
1024,97,100,49315,1536,0,0,0,0,0
1024,97,100,54697,1559,0,0,0,0,0
1024,97,100,54152,1566,0,0,0,0,0
1024,97,100,54319,1627,0,0,0,0,0
1024,97,100,49180,1603,0,0,0,0,0
1024,97,100,54278,1593,0,0,0,0,0
1024,97,100,54114,1638,0,0,0,0,0
1024,97,100,55974,1607,0,0,0,0,0
1024,97,100,54060,1543,0,0,0,0,0
1024,97,100,49494,1600,0,0,0,0,0
1024,98,100,53771,1770,0,0,0,0,0
1024,98,100,49633,1568,0,0,0,0,0
1024,98,100,50473,1611,0,0,0,0,0
1024,98,100,50185,1552,0,0,0,0,0
1024,98,100,50459,1590,0,0,0,0,0
1024,98,100,50260,1577,0,0,0,0,0
1024,98,100,49917,1625,0,0,0,0,0
1024,98,100,50043,1574,0,0,0,0,0
1024,98,100,54846,1549,0,0,0,0,0
1024,98,100,49956,1527,0,0,0,0,0
1024,98,100,55205,1557,0,0,0,0,0
1024,98,100,49615,1534,0,0,0,0,0
1024,98,100,54968,1629,0,0,0,0,0
1024,98,100,49681,1573,0,0,0,0,0
1024,98,100,54118,1579,0,0,0,0,0
1024,98,100,49917,1623,0,0,0,0,0
1024,98,100,54818,1600,0,0,0,0,0
1024,98,100,51777,1588,0,0,0,0,0
1024,98,100,49811,1559,0,0,0,0,0
1024,98,100,49549,1602,0,0,0,0,0
1024,99,100,58082,1640,0,0,0,0,0
1024,99,100,55544,1566,0,0,0,0,0
1024,99,100,54555,1636,0,0,0,0,0
1024,99,100,53991,1596,0,0,0,0,0
1024,99,100,55626,1587,0,0,0,0,0
1024,99,100,50032,1584,0,0,0,0,0
1024,99,100,50109,1545,0,0,0,0,0
1024,99,100,54122,1645,0,0,0,0,0
1024,99,100,55096,1584,0,0,0,0,0
1024,99,100,53962,1602,0,0,0,0,0
1024,99,100,55139,1627,0,0,0,0,0
1024,99,100,49471,1606,0,0,0,0,0
1024,99,100,49005,1598,0,0,0,0,0
1024,99,100,54523,1635,0,0,0,0,0
1024,99,100,55139,1625,0,0,0,0,0
1024,99,100,54499,1620,0,0,0,0,0
1024,99,100,53912,1545,0,0,0,0,0
1024,99,100,56437,1620,0,0,0,0,0
1024,99,100,54823,1630,0,0,0,0,0
1024,99,100,54434,1662,0,0,0,0,0
1024,100,100,58486,1602,0,0,0,0,0
1024,100,100,50467,1508,0,0,0,0,0
1024,100,100,49101,1588,0,0,0,0,0
1024,100,100,49699,1552,0,0,0,0,0
1024,100,100,50075,1566,0,0,0,0,0
1024,100,100,50369,1573,0,0,0,0,0
1024,100,100,49719,1530,0,0,0,0,0
1024,100,100,49561,1590,0,0,0,0,0
1024,100,100,49491,1525,0,0,0,0,0
1024,100,100,49304,1510,0,0,0,0,0
1024,100,100,49647,1535,0,0,0,0,0
1024,100,100,49483,1500,0,0,0,0,0
1024,100,100,49535,1523,0,0,0,0,0
1024,100,100,49687,1567,0,0,0,0,0
1024,100,100,49663,1584,0,0,0,0,0
1024,100,100,53630,1516,0,0,0,0,0
1024,100,100,49578,1547,0,0,0,0,0
1024,100,100,52145,1537,0,0,0,0,0
1024,100,100,49030,1529,0,0,0,0,0
1024,100,100,49458,1534,0,0,0,0,0
1024,100,1,34615,1448,0,0,0,0,0
1024,100,1,31363,1448,0,0,0,0,0
1024,100,1,30700,1394,0,0,0,0,0
1024,100,1,31009,1344,0,0,0,0,0
1024,100,1,30691,1438,0,0,0,0,0
1024,100,1,30477,1371,0,0,0,0,0
1024,100,1,30155,1345,0,0,0,0,0
1024,100,1,30507,1374,0,0,0,0,0
1024,100,1,30399,1303,0,0,0,0,0
1024,100,1,30580,1254,0,0,0,0,0
1024,100,1,30784,1327,0,0,0,0,0
1024,100,1,30230,1350,0,0,0,0,0
1024,100,1,30477,1419,0,0,0,0,0
1024,100,1,30652,1321,0,0,0,0,0
1024,100,1,30432,1359,0,0,0,0,0
1024,100,1,30244,1330,0,0,0,0,0
1024,100,1,30778,1312,0,0,0,0,0
1024,100,1,30551,1334,0,0,0,0,0
1024,100,1,30467,1365,0,0,0,0,0
1024,100,1,29950,1361,0,0,0,0,0
1024,100,2,34497,1548,0,0,0,0,0
1024,100,2,32432,1458,0,0,0,0,0
1024,100,2,32327,1455,0,0,0,0,0
1024,100,2,32389,1530,0,0,0,0,0
1024,100,2,32654,1406,0,0,0,0,0
1024,100,2,32800,1459,0,0,0,0,0
1024,100,2,32686,1458,0,0,0,0,0
1024,100,2,32222,1384,0,0,0,0,0
1024,100,2,32389,1370,0,0,0,0,0
1024,100,2,32189,1461,0,0,0,0,0
1024,100,2,32433,1523,0,0,0,0,0
1024,100,2,32612,1496,0,0,0,0,0
1024,100,2,32540,1407,0,0,0,0,0
1024,100,2,32787,1456,0,0,0,0,0
1024,100,2,32658,1420,0,0,0,0,0
1024,100,2,32641,1410,0,0,0,0,0
1024,100,2,32440,1396,0,0,0,0,0
1024,100,2,32638,1476,0,0,0,0,0
1024,100,2,32266,1410,0,0,0,0,0
1024,100,2,32573,1464,0,0,0,0,0
1024,100,3,34847,1536,0,0,0,0,0
1024,100,3,33058,1472,0,0,0,0,0
1024,100,3,33521,1448,0,0,0,0,0
1024,100,3,32978,1491,0,0,0,0,0
1024,100,3,32948,1386,0,0,0,0,0
1024,100,3,32923,1386,0,0,0,0,0
1024,100,3,45346,1407,0,0,0,0,0
1024,100,3,32134,1418,0,0,0,0,0
1024,100,3,32845,1437,0,0,0,0,0
1024,100,3,32445,1326,0,0,0,0,0
1024,100,3,32792,1376,0,0,0,0,0
1024,100,3,32330,1384,0,0,0,0,0
1024,100,3,32609,1377,0,0,0,0,0
1024,100,3,32332,1567,0,0,0,0,0
1024,100,3,32682,1435,0,0,0,0,0
1024,100,3,32353,1357,0,0,0,0,0
1024,100,3,31496,1382,0,0,0,0,0
1024,100,3,31807,1391,0,0,0,0,0
1024,100,3,32598,1417,0,0,0,0,0
1024,100,3,32291,1358,0,0,0,0,0
1024,100,4,35271,1539,0,0,0,0,0
1024,100,4,33861,1446,0,0,0,0,0
1024,100,4,33786,1434,0,0,0,0,0
1024,100,4,33580,1459,0,0,0,0,0
1024,100,4,33744,1367,0,0,0,0,0
1024,100,4,33736,1444,0,0,0,0,0
1024,100,4,33630,1427,0,0,0,0,0
1024,100,4,33340,1460,0,0,0,0,0
1024,100,4,33425,1460,0,0,0,0,0
1024,100,4,33452,1403,0,0,0,0,0
1024,100,4,33575,1404,0,0,0,0,0
1024,100,4,33176,1417,0,0,0,0,0
1024,100,4,34062,1478,0,0,0,0,0
1024,100,4,33840,1461,0,0,0,0,0
1024,100,4,33616,1418,0,0,0,0,0
1024,100,4,33710,1380,0,0,0,0,0
1024,100,4,32916,1429,0,0,0,0,0
1024,100,4,33924,1423,0,0,0,0,0
1024,100,4,33359,1447,0,0,0,0,0
1024,100,4,33781,1484,0,0,0,0,0
1024,100,5,35528,1625,0,0,0,0,0
1024,100,5,33942,1522,0,0,0,0,0
1024,100,5,33548,1609,0,0,0,0,0
1024,100,5,33676,1495,0,0,0,0,0
1024,100,5,33384,1462,0,0,0,0,0
1024,100,5,33856,1421,0,0,0,0,0
1024,100,5,33651,1565,0,0,0,0,0
1024,100,5,34219,1498,0,0,0,0,0
1024,100,5,33498,1481,0,0,0,0,0
1024,100,5,33561,1455,0,0,0,0,0
1024,100,5,33816,1538,0,0,0,0,0
1024,100,5,33917,1510,0,0,0,0,0
1024,100,5,33538,1445,0,0,0,0,0
1024,100,5,33155,1527,0,0,0,0,0
1024,100,5,33590,1455,0,0,0,0,0
1024,100,5,33916,1489,0,0,0,0,0
1024,100,5,33762,1498,0,0,0,0,0
1024,100,5,33649,1480,0,0,0,0,0
1024,100,5,33388,1560,0,0,0,0,0
1024,100,5,33210,1529,0,0,0,0,0
1024,100,6,35545,1566,0,0,0,0,0
1024,100,6,36254,1498,0,0,0,0,0
1024,100,6,33494,1461,0,0,0,0,0
1024,100,6,32571,1447,0,0,0,0,0
1024,100,6,33068,1414,0,0,0,0,0
1024,100,6,33204,1442,0,0,0,0,0
1024,100,6,33108,1441,0,0,0,0,0
1024,100,6,33557,1492,0,0,0,0,0
1024,100,6,32829,1436,0,0,0,0,0
1024,100,6,33292,1492,0,0,0,0,0
1024,100,6,33010,1475,0,0,0,0,0
1024,100,6,33365,1484,0,0,0,0,0
1024,100,6,33062,1434,0,0,0,0,0
1024,100,6,33734,1444,0,0,0,0,0
1024,100,6,33042,1445,0,0,0,0,0
1024,100,6,32866,1416,0,0,0,0,0
1024,100,6,33324,1427,0,0,0,0,0
1024,100,6,33137,1474,0,0,0,0,0
1024,100,6,33393,1483,0,0,0,0,0
1024,100,6,32901,1493,0,0,0,0,0
1024,100,7,35041,1560,0,0,0,0,0
1024,100,7,34284,1448,0,0,0,0,0
1024,100,7,34047,1458,0,0,0,0,0
1024,100,7,72415,1397,0,0,0,0,0
1024,100,7,33850,1459,0,0,0,0,0
1024,100,7,33575,1498,0,0,0,0,0
1024,100,7,33263,1497,0,0,0,0,0
1024,100,7,33804,1449,0,0,0,0,0
1024,100,7,34020,1494,0,0,0,0,0
1024,100,7,34171,1468,0,0,0,0,0
1024,100,7,33962,1477,0,0,0,0,0
1024,100,7,34113,1412,0,0,0,0,0
1024,100,7,33854,1426,0,0,0,0,0
1024,100,7,33987,1433,0,0,0,0,0
1024,100,7,33503,1426,0,0,0,0,0
1024,100,7,33689,1487,0,0,0,0,0
1024,100,7,33973,1523,0,0,0,0,0
1024,100,7,34343,1458,0,0,0,0,0
1024,100,7,33401,1482,0,0,0,0,0
1024,100,7,33748,1366,0,0,0,0,0
1024,100,8,36386,1558,0,0,0,0,0
1024,100,8,35216,1558,0,0,0,0,0
1024,100,8,35645,1547,0,0,0,0,0
1024,100,8,34151,1506,0,0,0,0,0
1024,100,8,34017,1453,0,0,0,0,0
1024,100,8,34160,1475,0,0,0,0,0
1024,100,8,34589,1459,0,0,0,0,0
