Pallet: "frame_benchmarking", Extrinsic: "addition", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
36,1689836,1181,0,0,0,0,0
36,1723503,1171,0,0,0,0,0
36,1748146,1092,0,0,0,0,0
36,1689754,1101,0,0,0,0,0
36,1769307,1092,0,0,0,0,0
36,1720002,1124,0,0,0,0,0
36,1689160,1055,0,0,0,0,0
36,1692969,1074,0,0,0,0,0
36,1721528,1114,0,0,0,0,0
36,1693971,1167,0,0,0,0,0
36,1691698,1056,0,0,0,0,0
36,1734443,1332,0,0,0,0,0
36,1692321,1152,0,0,0,0,0
37,1744644,1440,0,0,0,0,0
37,1836797,1171,0,0,0,0,0
37,1738120,1179,0,0,0,0,0
37,1743907,1103,0,0,0,0,0
37,1743348,1175,0,0,0,0,0
37,1767559,1117,0,0,0,0,0
37,1797808,1172,0,0,0,0,0
37,1741757,1108,0,0,0,0,0
37,1768926,1191,0,0,0,0,0
37,1741111,1195,0,0,0,0,0
37,1744641,1119,0,0,0,0,0
37,1739643,1100,0,0,0,0,0
37,1741419,1163,0,0,0,0,0
37,1770513,1151,0,0,0,0,0
37,1807719,1253,0,0,0,0,0
37,1741011,1087,0,0,0,0,0
37,1768020,1113,0,0,0,0,0
37,1742325,1130,0,0,0,0,0
37,1741006,1078,0,0,0,0,0
37,1743407,1149,0,0,0,0,0
38,1783426,1325,0,0,0,0,0
38,1786732,1131,0,0,0,0,0
38,1789686,1156,0,0,0,0,0
38,1788274,1069,0,0,0,0,0
38,1782260,1138,0,0,0,0,0
38,1786740,1074,0,0,0,0,0
38,1783909,1142,0,0,0,0,0
38,1797389,1186,0,0,0,0,0
38,1870401,1194,0,0,0,0,0
38,1813768,1114,0,0,0,0,0
38,1783415,1138,0,0,0,0,0
38,1788636,1079,0,0,0,0,0
38,1792564,1189,0,0,0,0,0
38,1784270,1072,0,0,0,0,0
38,1790986,1127,0,0,0,0,0
38,1815396,1140,0,0,0,0,0
38,1854736,1185,0,0,0,0,0
38,1815486,1089,0,0,0,0,0
38,1824321,1201,0,0,0,0,0
38,1786300,1147,0,0,0,0,0
39,1832829,1435,0,0,0,0,0
39,1830829,1157,0,0,0,0,0
39,1834284,1121,0,0,0,0,0
39,1864326,1175,0,0,0,0,0
39,1833698,1163,0,0,0,0,0
39,1832146,1179,0,0,0,0,0
39,1833676,1134,0,0,0,0,0
39,1834322,1134,0,0,0,0,0
39,1832269,1120,0,0,0,0,0
39,1833924,1142,0,0,0,0,0
39,1834025,1078,0,0,0,0,0
39,1830945,1093,0,0,0,0,0
39,1833816,1105,0,0,0,0,0
39,1829148,1107,0,0,0,0,0
39,1831372,1099,0,0,0,0,0
39,1832362,1107,0,0,0,0,0
39,1832524,1084,0,0,0,0,0
39,1831487,1264,0,0,0,0,0
39,1835272,1150,0,0,0,0,0
39,1835219,1126,0,0,0,0,0
40,1880199,1299,0,0,0,0,0
40,1907832,1198,0,0,0,0,0
40,1913470,1120,0,0,0,0,0
40,1907668,1232,0,0,0,0,0
40,1878517,1146,0,0,0,0,0
40,1879868,1173,0,0,0,0,0
40,1880604,1103,0,0,0,0,0
40,1880602,1186,0,0,0,0,0
40,1914462,1085,0,0,0,0,0
40,1877762,1189,0,0,0,0,0
40,1881605,1088,0,0,0,0,0
40,1880866,1147,0,0,0,0,0
40,1910451,1132,0,0,0,0,0
40,1880083,1145,0,0,0,0,0
40,1911834,1125,0,0,0,0,0
40,1883694,1077,0,0,0,0,0
40,1937903,1129,0,0,0,0,0
40,1882806,1083,0,0,0,0,0
40,1909681,1129,0,0,0,0,0
40,1880909,1045,0,0,0,0,0
41,1927960,1288,0,0,0,0,0
41,1928342,1046,0,0,0,0,0
41,1956466,1174,0,0,0,0,0
41,2017022,1128,0,0,0,0,0
41,1924490,1156,0,0,0,0,0
41,1931447,1182,0,0,0,0,0
41,1929431,1168,0,0,0,0,0
41,1960482,1169,0,0,0,0,0
41,1922901,1156,0,0,0,0,0
41,1968442,1181,0,0,0,0,0
41,1925604,1127,0,0,0,0,0
41,1970619,1249,0,0,0,0,0
41,1928736,1148,0,0,0,0,0
41,1933740,1293,0,0,0,0,0
41,1931954,1088,0,0,0,0,0
41,1928163,1176,0,0,0,0,0
41,1942183,1168,0,0,0,0,0
41,1930709,1144,0,0,0,0,0
41,1927548,1039,0,0,0,0,0
41,1926611,1179,0,0,0,0,0
42,1974363,1280,0,0,0,0,0
42,1971588,1104,0,0,0,0,0
42,1971586,1231,0,0,0,0,0
42,1976447,1142,0,0,0,0,0
42,1974662,1132,0,0,0,0,0
42,2016946,1212,0,0,0,0,0
42,1973500,1127,0,0,0,0,0
42,1973717,1173,0,0,0,0,0
42,2004678,1080,0,0,0,0,0
42,1973463,1164,0,0,0,0,0
42,1975739,1144,0,0,0,0,0
42,1974466,1191,0,0,0,0,0
42,1991083,1124,0,0,0,0,0
42,1973219,1140,0,0,0,0,0
42,1970615,1104,0,0,0,0,0
42,1975243,1200,0,0,0,0,0
42,1974538,1142,0,0,0,0,0
42,1977911,1190,0,0,0,0,0
42,1973927,1198,0,0,0,0,0
42,1989010,1167,0,0,0,0,0
43,2025312,1324,0,0,0,0,0
43,2022961,1108,0,0,0,0,0
43,2051845,1174,0,0,0,0,0
43,2020068,1116,0,0,0,0,0
43,2050392,1131,0,0,0,0,0
43,2025159,1190,0,0,0,0,0
43,2022526,1183,0,0,0,0,0
43,2025301,1120,0,0,0,0,0
43,2052732,1147,0,0,0,0,0
43,2019480,1148,0,0,0,0,0
43,2021389,1190,0,0,0,0,0
43,2060257,1207,0,0,0,0,0
43,2019932,1153,0,0,0,0,0
43,2021737,1188,0,0,0,0,0
43,2018975,1081,0,0,0,0,0
43,2021837,1132,0,0,0,0,0
43,2025015,1178,0,0,0,0,0
43,2021644,1200,0,0,0,0,0
43,2023152,1116,0,0,0,0,0
43,2023160,1199,0,0,0,0,0
44,2132045,1451,0,0,0,0,0
44,2069668,1238,0,0,0,0,0
44,2092373,1149,0,0,0,0,0
44,2095991,1132,0,0,0,0,0
44,2074784,1188,0,0,0,0,0
44,2068039,1078,0,0,0,0,0
44,2070648,1168,0,0,0,0,0
44,2066075,1115,0,0,0,0,0
44,2065846,1140,0,0,0,0,0
44,2064928,1163,0,0,0,0,0
44,2072137,1108,0,0,0,0,0
44,2071751,1150,0,0,0,0,0
44,2124160,1080,0,0,0,0,0
44,2068516,1150,0,0,0,0,0
44,2068109,1104,0,0,0,0,0
44,2071344,1225,0,0,0,0,0
44,2111916,1197,0,0,0,0,0
44,2068196,1044,0,0,0,0,0
44,2094522,1145,0,0,0,0,0
44,2065071,1061,0,0,0,0,0
45,2119554,1291,0,0,0,0,0
45,2114997,1106,0,0,0,0,0
45,2149436,1113,0,0,0,0,0
45,2112926,1162,0,0,0,0,0
45,2119309,1103,0,0,0,0,0
45,2115813,1127,0,0,0,0,0
45,2118414,1143,0,0,0,0,0
45,2116428,1114,0,0,0,0,0
45,2112327,1215,0,0,0,0,0
45,2118774,1132,0,0,0,0,0
45,2115679,1133,0,0,0,0,0
45,2150740,1251,0,0,0,0,0
45,2116462,1116,0,0,0,0,0
45,2121121,1118,0,0,0,0,0
45,2113283,1095,0,0,0,0,0
45,2117818,1157,0,0,0,0,0
45,2111863,1150,0,0,0,0,0
45,2116001,1113,0,0,0,0,0
45,2118761,1144,0,0,0,0,0
45,2118673,1087,0,0,0,0,0
46,2196834,1295,0,0,0,0,0
46,2195279,1091,0,0,0,0,0
46,2221381,1127,0,0,0,0,0
46,2161393,1122,0,0,0,0,0
46,2161530,1155,0,0,0,0,0
46,2158439,1117,0,0,0,0,0
46,2190985,1156,0,0,0,0,0
46,2190006,1117,0,0,0,0,0
46,2191770,1207,0,0,0,0,0
46,2197548,1240,0,0,0,0,0
46,2165356,1119,0,0,0,0,0
46,2160983,1118,0,0,0,0,0
46,2165041,1117,0,0,0,0,0
46,2164301,1192,0,0,0,0,0
46,2165103,1186,0,0,0,0,0
46,2158134,1126,0,0,0,0,0
46,2188678,1164,0,0,0,0,0
46,2157300,1126,0,0,0,0,0
46,2192391,1155,0,0,0,0,0
46,2162396,1227,0,0,0,0,0
47,2238165,1309,0,0,0,0,0
47,2271607,1234,0,0,0,0,0
47,2211059,1127,0,0,0,0,0
47,2209026,1167,0,0,0,0,0
47,2210005,1145,0,0,0,0,0
47,2213525,1273,0,0,0,0,0
47,2210659,1160,0,0,0,0,0
47,2206354,1154,0,0,0,0,0
47,2236334,1073,0,0,0,0,0
47,2209251,1107,0,0,0,0,0
47,2208859,1131,0,0,0,0,0
47,2212881,1229,0,0,0,0,0
47,2211373,1113,0,0,0,0,0
47,2244809,1234,0,0,0,0,0
47,2207260,1118,0,0,0,0,0
47,2205495,1113,0,0,0,0,0
47,2243901,1188,0,0,0,0,0
47,2206100,1129,0,0,0,0,0
47,2211985,1129,0,0,0,0,0
47,2236916,1125,0,0,0,0,0
48,2259143,1320,0,0,0,0,0
48,2259632,1121,0,0,0,0,0
48,2267637,1093,0,0,0,0,0
48,2257850,1177,0,0,0,0,0
48,2256579,1176,0,0,0,0,0
48,2256365,1115,0,0,0,0,0
48,2286729,1087,0,0,0,0,0
48,2286302,1082,0,0,0,0,0
48,2255486,1108,0,0,0,0,0
48,2256718,1186,0,0,0,0,0
48,2253208,1052,0,0,0,0,0
48,2255657,1171,0,0,0,0,0
48,2282957,1130,0,0,0,0,0
48,2252932,1210,0,0,0,0,0
48,2283971,1101,0,0,0,0,0
48,2256709,1069,0,0,0,0,0
48,2256770,1129,0,0,0,0,0
48,2254794,1138,0,0,0,0,0
48,2255721,1085,0,0,0,0,0
48,2254603,1111,0,0,0,0,0
49,2332493,1373,0,0,0,0,0
49,2301858,1199,0,0,0,0,0
49,2303212,1127,0,0,0,0,0
49,2334117,1168,0,0,0,0,0
49,2303296,1071,0,0,0,0,0
49,2307044,1143,0,0,0,0,0
49,2339769,1195,0,0,0,0,0
49,2299878,1128,0,0,0,0,0
49,2333663,1161,0,0,0,0,0
49,2308814,1147,0,0,0,0,0
49,2306768,1135,0,0,0,0,0
49,2303628,1143,0,0,0,0,0
49,2358375,1112,0,0,0,0,0
49,2367334,1154,0,0,0,0,0
49,2332143,1188,0,0,0,0,0
49,2383722,1067,0,0,0,0,0
49,2302744,1135,0,0,0,0,0
49,2303243,1162,0,0,0,0,0
49,2305577,1107,0,0,0,0,0
49,2303103,1108,0,0,0,0,0
50,2352469,1347,0,0,0,0,0
50,2349403,1201,0,0,0,0,0
50,2346493,1150,0,0,0,0,0
50,2378276,1216,0,0,0,0,0
50,2377466,1156,0,0,0,0,0
50,2353249,1127,0,0,0,0,0
50,2351812,1180,0,0,0,0,0
50,2351587,1151,0,0,0,0,0
50,2348527,1113,0,0,0,0,0
50,2352419,1156,0,0,0,0,0
50,2445474,1092,0,0,0,0,0
50,2350293,1188,0,0,0,0,0
50,2375555,1146,0,0,0,0,0
50,2349333,1105,0,0,0,0,0
50,2351384,1143,0,0,0,0,0
50,2351528,1200,0,0,0,0,0
50,2352556,1134,0,0,0,0,0
50,2380243,1200,0,0,0,0,0
50,2349349,1111,0,0,0,0,0
50,2383810,1163,0,0,0,0,0
51,2400264,1357,0,0,0,0,0
51,2395418,1157,0,0,0,0,0
51,2392026,1166,0,0,0,0,0
51,2425383,1174,0,0,0,0,0
51,2394525,1177,0,0,0,0,0
51,2396980,1200,0,0,0,0,0
51,2401807,1197,0,0,0,0,0
51,2395612,1112,0,0,0,0,0
51,2422271,1181,0,0,0,0,0
51,2433300,1202,0,0,0,0,0
51,2397323,1107,0,0,0,0,0
51,2399251,1161,0,0,0,0,0
51,2397475,1092,0,0,0,0,0
51,2400992,1202,0,0,0,0,0
51,2394796,1152,0,0,0,0,0
51,2399143,1132,0,0,0,0,0
51,2442793,1155,0,0,0,0,0
51,2394132,1106,0,0,0,0,0
51,2399900,1121,0,0,0,0,0
51,2392194,1166,0,0,0,0,0
52,2447987,1375,0,0,0,0,0
52,2481035,1291,0,0,0,0,0
52,2472907,1142,0,0,0,0,0
52,2445286,1128,0,0,0,0,0
52,2486658,1223,0,0,0,0,0
52,2443621,1120,0,0,0,0,0
52,2444762,1180,0,0,0,0,0
52,2481600,1240,0,0,0,0,0
52,2447263,1113,0,0,0,0,0
52,2446268,1145,0,0,0,0,0
52,2507664,1182,0,0,0,0,0
52,2503063,1170,0,0,0,0,0
52,2446023,1166,0,0,0,0,0
52,2481370,1130,0,0,0,0,0
52,2443831,1103,0,0,0,0,0
52,2445313,1154,0,0,0,0,0
52,2478401,1221,0,0,0,0,0
52,2477275,1169,0,0,0,0,0
52,2445069,1112,0,0,0,0,0
52,2442329,1177,0,0,0,0,0
53,2496465,1731,0,0,0,0,0
53,2553442,1161,0,0,0,0,0
53,2494773,1165,0,0,0,0,0
53,2492588,1187,0,0,0,0,0
53,2495024,1137,0,0,0,0,0
53,2492751,1167,0,0,0,0,0
53,2526932,1169,0,0,0,0,0
53,2522860,1185,0,0,0,0,0
53,2490267,1092,0,0,0,0,0
53,2494428,1143,0,0,0,0,0
53,2488939,1285,0,0,0,0,0
53,2573945,1153,0,0,0,0,0
53,2489108,1186,0,0,0,0,0
53,2488877,1124,0,0,0,0,0
53,2513289,1159,0,0,0,0,0
53,2492120,1221,0,0,0,0,0
53,2491732,1110,0,0,0,0,0
53,2496078,1226,0,0,0,0,0
53,2519324,1221,0,0,0,0,0
53,2528303,1236,0,0,0,0,0
54,2563576,1468,0,0,0,0,0
54,2575556,1226,0,0,0,0,0
54,2603331,1160,0,0,0,0,0
54,2536107,1086,0,0,0,0,0
54,2537472,1139,0,0,0,0,0
54,2539815,1156,0,0,0,0,0
54,2538866,1132,0,0,0,0,0
54,2536423,1155,0,0,0,0,0
54,2538419,1120,0,0,0,0,0
54,2536932,1141,0,0,0,0,0
54,2536855,1146,0,0,0,0,0
54,2538131,1161,0,0,0,0,0
54,2541582,1161,0,0,0,0,0
54,2555869,1162,0,0,0,0,0
54,2541115,1142,0,0,0,0,0
54,2575597,1144,0,0,0,0,0
54,2539204,1159,0,0,0,0,0
54,2542096,1231,0,0,0,0,0
54,2540069,1103,0,0,0,0,0
54,2539158,1187,0,0,0,0,0
55,2585493,1275,0,0,0,0,0
55,2587590,1160,0,0,0,0,0
55,2663533,1201,0,0,0,0,0
55,2584689,1116,0,0,0,0,0
55,2612685,1196,0,0,0,0,0
55,2584328,1217,0,0,0,0,0
55,2584940,1180,0,0,0,0,0
55,2586952,1131,0,0,0,0,0
55,2584739,1123,0,0,0,0,0
55,2666590,1216,0,0,0,0,0
55,2584875,1257,0,0,0,0,0
55,2607779,1102,0,0,0,0,0
55,2585072,1197,0,0,0,0,0
55,2587358,1184,0,0,0,0,0
55,2580817,1114,0,0,0,0,0
55,2697022,1165,0,0,0,0,0
55,2590902,1196,0,0,0,0,0
55,2582567,1154,0,0,0,0,0
55,2619483,1149,0,0,0,0,0
55,2599286,1150,0,0,0,0,0
56,2663919,1298,0,0,0,0,0
56,2640234,1187,0,0,0,0,0
56,2631052,1173,0,0,0,0,0
56,2664009,1222,0,0,0,0,0
56,2630857,1142,0,0,0,0,0
56,2666261,1158,0,0,0,0,0
56,2635353,1209,0,0,0,0,0
56,2631338,1162,0,0,0,0,0
56,2638024,1163,0,0,0,0,0
56,2633697,1102,0,0,0,0,0
56,2631281,1094,0,0,0,0,0
56,2631538,1139,0,0,0,0,0
56,2634521,1110,0,0,0,0,0
56,2633381,1116,0,0,0,0,0
56,2630777,1162,0,0,0,0,0
56,2638068,1125,0,0,0,0,0
56,2658205,1095,0,0,0,0,0
56,2637592,1173,0,0,0,0,0
56,2633876,1118,0,0,0,0,0
56,2663301,1217,0,0,0,0,0
57,2709760,1344,0,0,0,0,0
57,2677744,1134,0,0,0,0,0
57,2682326,1123,0,0,0,0,0
57,2708644,1150,0,0,0,0,0
57,2675622,1108,0,0,0,0,0
57,2683785,1079,0,0,0,0,0
57,2678093,1167,0,0,0,0,0
57,2692419,1179,0,0,0,0,0
57,2678091,1140,0,0,0,0,0
57,2714781,1106,0,0,0,0,0
57,2707704,1144,0,0,0,0,0
57,2679658,1111,0,0,0,0,0
57,2679808,1110,0,0,0,0,0
57,2682107,1133,0,0,0,0,0
57,2730857,1163,0,0,0,0,0
57,2679278,1157,0,0,0,0,0
57,2708440,1151,0,0,0,0,0
57,2789534,1142,0,0,0,0,0
57,2681648,1117,0,0,0,0,0
57,2741074,1177,0,0,0,0,0
58,2725406,1372,0,0,0,0,0
58,2728120,1191,0,0,0,0,0
58,2764880,1227,0,0,0,0,0
58,2722478,1151,0,0,0,0,0
58,2726356,1216,0,0,0,0,0
58,2727024,1190,0,0,0,0,0
58,2726050,1117,0,0,0,0,0
58,2740291,1138,0,0,0,0,0
58,2730033,1135,0,0,0,0,0
58,2725882,1182,0,0,0,0,0
58,2725676,1135,0,0,0,0,0
58,2726191,1152,0,0,0,0,0
58,2725018,1193,0,0,0,0,0
58,2757016,1160,0,0,0,0,0
58,2725614,1080,0,0,0,0,0
58,2727471,1137,0,0,0,0,0
58,2724442,1139,0,0,0,0,0
58,2752226,1081,0,0,0,0,0
58,2752881,1154,0,0,0,0,0
58,2731178,1113,0,0,0,0,0
59,2854386,1419,0,0,0,0,0
59,2771475,1149,0,0,0,0,0
59,2769817,1071,0,0,0,0,0
59,2770635,1081,0,0,0,0,0
59,2773852,1098,0,0,0,0,0
59,2774914,1232,0,0,0,0,0
59,2803624,1205,0,0,0,0,0
59,2771882,1175,0,0,0,0,0
59,2798803,1239,0,0,0,0,0
59,2777418,1126,0,0,0,0,0
59,2799837,1165,0,0,0,0,0
59,2772773,1250,0,0,0,0,0
59,2802729,1151,0,0,0,0,0
59,2807051,1134,0,0,0,0,0
59,2775761,1128,0,0,0,0,0
59,2770910,1106,0,0,0,0,0
59,2771879,1134,0,0,0,0,0
59,2800966,1136,0,0,0,0,0
59,2769772,1087,0,0,0,0,0
59,2766791,1086,0,0,0,0,0
60,2819980,1397,0,0,0,0,0
60,2845187,1199,0,0,0,0,0
60,2819091,1162,0,0,0,0,0
60,2820900,1129,0,0,0,0,0
60,2823195,1077,0,0,0,0,0
60,2824874,1192,0,0,0,0,0
60,2848853,1160,0,0,0,0,0
60,2818578,1182,0,0,0,0,0
60,2821218,1077,0,0,0,0,0
60,2821643,1140,0,0,0,0,0
60,2845953,1145,0,0,0,0,0
60,2851784,1134,0,0,0,0,0
60,2821353,1091,0,0,0,0,0
60,2821308,1198,0,0,0,0,0
60,2900394,1157,0,0,0,0,0
60,2816294,1214,0,0,0,0,0
60,2848223,1163,0,0,0,0,0
60,2819946,1175,0,0,0,0,0
60,2819274,1160,0,0,0,0,0
60,2818319,1175,0,0,0,0,0
61,2869611,1425,0,0,0,0,0
61,2893157,1132,0,0,0,0,0
61,2870493,1181,0,0,0,0,0
61,2860422,1120,0,0,0,0,0
61,2867725,1197,0,0,0,0,0
61,2864556,1092,0,0,0,0,0
61,2869676,1147,0,0,0,0,0
61,2868624,1168,0,0,0,0,0
61,2867863,1080,0,0,0,0,0
61,2870937,1121,0,0,0,0,0
61,2892503,1084,0,0,0,0,0
61,2894829,1181,0,0,0,0,0
61,2909604,1174,0,0,0,0,0
61,2867993,1112,0,0,0,0,0
61,2870326,1134,0,0,0,0,0
61,2868349,1089,0,0,0,0,0
61,2865115,1142,0,0,0,0,0
61,2867749,1083,0,0,0,0,0
61,2870232,1058,0,0,0,0,0
61,2924543,1115,0,0,0,0,0
62,2953027,1658,0,0,0,0,0
62,2912259,1093,0,0,0,0,0
62,2911836,1170,0,0,0,0,0
62,2910949,1178,0,0,0,0,0
62,2944635,1117,0,0,0,0,0
62,2949853,1233,0,0,0,0,0
62,2916983,1102,0,0,0,0,0
62,2911574,1169,0,0,0,0,0
62,2941405,1183,0,0,0,0,0
62,2915658,1180,0,0,0,0,0
62,2944325,1134,0,0,0,0,0
62,2909397,1172,0,0,0,0,0
62,2910902,1111,0,0,0,0,0
62,2917250,1121,0,0,0,0,0
62,2941520,1155,0,0,0,0,0
62,2943546,1107,0,0,0,0,0
62,2915559,1162,0,0,0,0,0
62,2919205,1226,0,0,0,0,0
62,2914953,1144,0,0,0,0,0
62,2922378,1205,0,0,0,0,0
63,2959849,1359,0,0,0,0,0
63,2990491,1166,0,0,0,0,0
63,2963247,1132,0,0,0,0,0
63,2963181,1205,0,0,0,0,0
63,2958773,1113,0,0,0,0,0
63,2987473,1110,0,0,0,0,0
63,2959943,1218,0,0,0,0,0
63,2961828,1169,0,0,0,0,0
63,3052960,1205,0,0,0,0,0
63,3042165,1134,0,0,0,0,0
63,3028099,1224,0,0,0,0,0
63,2961589,1156,0,0,0,0,0
63,2959829,1189,0,0,0,0,0
63,2959910,1150,0,0,0,0,0
63,2992365,1194,0,0,0,0,0
63,2962630,1170,0,0,0,0,0
63,2965300,1138,0,0,0,0,0
63,2964289,1139,0,0,0,0,0
63,2961292,1185,0,0,0,0,0
63,2959328,1155,0,0,0,0,0
64,3092443,1334,0,0,0,0,0
64,3037359,1196,0,0,0,0,0
64,3040801,1257,0,0,0,0,0
64,3039286,1211,0,0,0,0,0
64,3011836,1217,0,0,0,0,0
64,3039089,1279,0,0,0,0,0
64,3010165,1189,0,0,0,0,0
64,3009458,1121,0,0,0,0,0
64,3010967,1172,0,0,0,0,0
64,3006343,1171,0,0,0,0,0
64,3011600,1207,0,0,0,0,0
64,3002891,1178,0,0,0,0,0
64,3025403,1168,0,0,0,0,0
64,3007171,1132,0,0,0,0,0
64,3010096,1185,0,0,0,0,0
64,3012337,1138,0,0,0,0,0
64,3065174,1187,0,0,0,0,0
64,3005473,1150,0,0,0,0,0
64,3005333,1228,0,0,0,0,0
64,3003645,1190,0,0,0,0,0
65,3149644,1425,0,0,0,0,0
65,3056637,1133,0,0,0,0,0
65,3057007,2059,0,0,0,0,0
65,3057429,1171,0,0,0,0,0
65,3071095,1233,0,0,0,0,0
65,3055463,1165,0,0,0,0,0
65,3146632,1195,0,0,0,0,0
65,3058763,1162,0,0,0,0,0
65,3087689,1144,0,0,0,0,0
65,3054193,1087,0,0,0,0,0
65,3051608,1148,0,0,0,0,0
65,3058803,1193,0,0,0,0,0
65,3147305,1237,0,0,0,0,0
65,3109714,1156,0,0,0,0,0
65,3054085,1186,0,0,0,0,0
65,3056961,1220,0,0,0,0,0
65,3054049,1224,0,0,0,0,0
65,3055327,1285,0,0,0,0,0
65,3141768,1178,0,0,0,0,0
65,3046434,1224,0,0,0,0,0
66,3104125,1337,0,0,0,0,0
66,3103242,1202,0,0,0,0,0
66,3098531,1145,0,0,0,0,0
66,3102668,1118,0,0,0,0,0
66,3129496,1134,0,0,0,0,0
66,3127958,1189,0,0,0,0,0
66,3099340,1071,0,0,0,0,0
66,3101371,1099,0,0,0,0,0
66,3100397,1095,0,0,0,0,0
66,3102252,1146,0,0,0,0,0
66,3159930,1190,0,0,0,0,0
66,3133700,1147,0,0,0,0,0
66,3128695,1081,0,0,0,0,0
66,3102768,1187,0,0,0,0,0
66,3126912,1163,0,0,0,0,0
66,3101160,1149,0,0,0,0,0
66,3096574,1112,0,0,0,0,0
66,3102016,1111,0,0,0,0,0
66,3163296,1195,0,0,0,0,0
66,3131912,1118,0,0,0,0,0
67,3149742,1470,0,0,0,0,0
67,3176608,1153,0,0,0,0,0
67,3151266,1246,0,0,0,0,0
67,3153054,1118,0,0,0,0,0
67,3238749,1136,0,0,0,0,0
67,3155079,1200,0,0,0,0,0
67,3149529,1147,0,0,0,0,0
67,3150667,1179,0,0,0,0,0
67,3148761,1149,0,0,0,0,0
67,3151119,1139,0,0,0,0,0
67,3149021,1106,0,0,0,0,0
67,3233466,1132,0,0,0,0,0
67,3149131,1132,0,0,0,0,0
67,3143879,1092,0,0,0,0,0
67,3145606,1113,0,0,0,0,0
67,3147643,1148,0,0,0,0,0
67,3148062,1170,0,0,0,0,0
67,3146523,1235,0,0,0,0,0
67,3180150,1206,0,0,0,0,0
67,3151896,1180,0,0,0,0,0
68,3195130,1305,0,0,0,0,0
68,3204055,1166,0,0,0,0,0
68,3197817,1168,0,0,0,0,0
68,3199090,1107,0,0,0,0,0
68,3193626,1159,0,0,0,0,0
68,3194812,1125,0,0,0,0,0
68,3197503,1181,0,0,0,0,0
68,3188867,1106,0,0,0,0,0
68,3214661,1251,0,0,0,0,0
68,3194806,1136,0,0,0,0,0
68,3289635,1186,0,0,0,0,0
68,3195941,1145,0,0,0,0,0
68,3197554,1092,0,0,0,0,0
68,3192443,1185,0,0,0,0,0
68,3194554,1148,0,0,0,0,0
68,3195028,1158,0,0,0,0,0
68,3195573,1109,0,0,0,0,0
68,3194827,1237,0,0,0,0,0
68,3224185,1154,0,0,0,0,0
68,3194252,1138,0,0,0,0,0
69,3242798,1500,0,0,0,0,0
69,3243033,1117,0,0,0,0,0
69,3269421,1170,0,0,0,0,0
69,3322135,1143,0,0,0,0,0
69,3241895,1179,0,0,0,0,0
69,3242547,1186,0,0,0,0,0
69,3245982,1160,0,0,0,0,0
69,3271423,1190,0,0,0,0,0
69,3244559,1190,0,0,0,0,0
69,3272870,1136,0,0,0,0,0
69,3271073,1179,0,0,0,0,0
69,3238591,1172,0,0,0,0,0
69,3245589,1117,0,0,0,0,0
69,3238915,1151,0,0,0,0,0
69,3240672,1173,0,0,0,0,0
69,3241677,1194,0,0,0,0,0
69,3242304,1180,0,0,0,0,0
69,3243776,1204,0,0,0,0,0
69,3248720,1146,0,0,0,0,0
69,3267249,1151,0,0,0,0,0
70,3327387,1524,0,0,0,0,0
70,3289601,1183,0,0,0,0,0
70,3296235,1229,0,0,0,0,0
70,3289267,1221,0,0,0,0,0
70,3285386,1146,0,0,0,0,0
70,3291571,1201,0,0,0,0,0
70,3295817,1147,0,0,0,0,0
70,3319066,1126,0,0,0,0,0
70,3288048,1140,0,0,0,0,0
70,3347375,1162,0,0,0,0,0
70,3294580,1184,0,0,0,0,0
70,3283038,1200,0,0,0,0,0
70,3315767,1222,0,0,0,0,0
70,3290149,1204,0,0,0,0,0
70,3290344,1112,0,0,0,0,0
70,3323750,1182,0,0,0,0,0
70,3287390,1120,0,0,0,0,0
70,3379449,1133,0,0,0,0,0
70,3291430,1132,0,0,0,0,0
70,3292024,1139,0,0,0,0,0
71,3382658,1514,0,0,0,0,0
71,3337336,1228,0,0,0,0,0
71,3339889,1175,0,0,0,0,0
71,3363697,1200,0,0,0,0,0
71,3336779,1148,0,0,0,0,0
71,3337528,1190,0,0,0,0,0
71,3343061,1151,0,0,0,0,0
71,3339847,1196,0,0,0,0,0
71,3335637,1126,0,0,0,0,0
71,3388594,1157,0,0,0,0,0
71,3337147,1151,0,0,0,0,0
71,3366852,1183,0,0,0,0,0
71,3336021,1141,0,0,0,0,0
71,3340126,1121,0,0,0,0,0
71,3364686,1161,0,0,0,0,0
71,3343094,1115,0,0,0,0,0
71,3336563,1169,0,0,0,0,0
71,3335430,1137,0,0,0,0,0
71,3335619,1186,0,0,0,0,0
71,3338567,1147,0,0,0,0,0
72,3385127,1415,0,0,0,0,0
72,3389112,1198,0,0,0,0,0
72,3416129,1191,0,0,0,0,0
72,3386474,1137,0,0,0,0,0
72,3399255,1127,0,0,0,0,0
72,3377600,1125,0,0,0,0,0
72,3417256,1214,0,0,0,0,0
72,3380333,1097,0,0,0,0,0
72,3464687,1184,0,0,0,0,0
72,3383608,1160,0,0,0,0,0
72,3381322,1182,0,0,0,0,0
72,3381504,1225,0,0,0,0,0
72,3384225,1155,0,0,0,0,0
72,3384058,1159,0,0,0,0,0
72,3387098,1121,0,0,0,0,0
72,3384395,1144,0,0,0,0,0
72,3383020,1147,0,0,0,0,0
72,3428482,1297,0,0,0,0,0
